"date","RT_ID","Focal","Neighbour","stand","Treatment","Block","BE_BoitEng_Hauteur_mm","SPUR_Squelette_Corrige_mm","SURF_Surface_Projetee_mm2","pair"
"2",32,"BALSAMO","ARDENTE","mixed","C","1",323.48936,13622.501172,11702.8494503349,"BALSAMO;ARDENTE"
"2",320,"ASTERIX","ASTERIX","pure","S","1",482.88,20527.960636,19392.773906404,"ASTERIX;ASTERIX"
"2",321,"FURIO_CAMILLO","EL4X_428","mixed","S","2",482.88,14565.786798,14750.1342493811,"FURIO_CAMILLO;EL4X_428"
"2",322,"MURANO","QUALIDOU","mixed","S","2",482.88,20938.7780255,20434.7006856008,"MURANO;QUALIDOU"
"2",323,"AZEGHAR-2_DP128","KOFA","mixed","S","2",482.88,21522.539662,21069.6061175263,"AZEGHAR-2_DP128;KOFA"
"2",324,"ASTERIX","MIKI-1_DP161","mixed","S","2",482.88,20581.8614505,19723.2766289784,"ASTERIX;MIKI-1_DP161"
"2",325,"ASTERIX","EL4X_35","mixed","S","2",290.29136,18351.7953965,17379.555735565,"ASTERIX;EL4X_35"
"2",326,"FURIO_CAMILLO","PLUSSUR","mixed","S","2",482.88,19788.8654865,19133.5935580814,"FURIO_CAMILLO;PLUSSUR"
"2",327,"AVENTUR","EL4X_194","mixed","S","2",464.93296,18390.8638695,16662.0182281729,"AVENTUR;EL4X_194"
"2",328,"BOLIDO-DP034","EL4X_194","mixed","S","2",114.04016,11474.077113,10058.5614069084,"BOLIDO-DP034;EL4X_194"
"2",329,"FURIO_CAMILLO","EL4X_428","mixed","S","3",482.88,17420.0507855,15491.5335819532,"FURIO_CAMILLO;EL4X_428"
"2",33,"COLOSSEO_DP087","KOFA","mixed","C","1",482.88,16962.6846355,15318.5901621661,"COLOSSEO_DP087;KOFA"
"2",330,"LLOYD","ANVERGUR","mixed","S","3",482.88,19246.0958255,18147.7731286266,"LLOYD;ANVERGUR"
"2",331,"BOLIDO-DP034","BOLIDO-DP034","pure","S","3",285.86496,18361.9685875,16766.2118196387,"BOLIDO-DP034;BOLIDO-DP034"
"2",332,"L2574","QUALIDOU","mixed","S","3",482.88,28629.3684655,26748.2180600047,"L2574;QUALIDOU"
"2",333,"SVEVO","EL4X_428","mixed","S","3",280.59352,19839.0475295,18350.4305501674,"SVEVO;EL4X_428"
"2",334,"COLOSSEO_DP087","KOFA","mixed","S","3",411.01136,20343.8600745,18951.8892308106,"COLOSSEO_DP087;KOFA"
"2",335,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","S","3",462.88072,14484.914204,13246.207089108,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"2",336,"AZEGHAR-2_DP128","NEMESIS","mixed","S","3",482.88,15951.221532,14934.8149099764,"AZEGHAR-2_DP128;NEMESIS"
"2",339,"GIUSTO","GIUSTO","pure","S","1",330.28992,29852.245866,28317.4053023437,"GIUSTO;GIUSTO"
"2",34,"RAMIREZ","LGBORIS","mixed","C","1",470.808,17826.6364695,16230.2781494421,"RAMIREZ;LGBORIS"
"2",340,"KOFA","KOFA","pure","S","1",482.88,16731.05219,15399.9286562983,"KOFA;KOFA"
"2",341,"EL4X_194","EL4X_194","pure","S","1",482.88,15917.7525885,14239.0910573183,"EL4X_194;EL4X_194"
"2",342,"GIUSTO","BOLIDO-DP034","mixed","S","1",482.88,23265.1901825,20872.0809982007,"GIUSTO;BOLIDO-DP034"
"2",343,"SVEVO","EL4X_428","mixed","S","1",474.59056,22571.0195025,21514.599923658,"SVEVO;EL4X_428"
"2",344,"PLUSSUR","PLUSSUR","pure","S","1",232.1848,17276.130054,14872.9075422447,"PLUSSUR;PLUSSUR"
"2",345,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","S","1",482.88,19314.786237,17837.9275113727,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"2",348,"MURANO","MURANO","pure","S","2",482.88,19114.48551,18384.9242253262,"MURANO;MURANO"
"2",349,"LAHAN","BOLIDO-DP034","mixed","S","2",412.54048,15857.35461,14659.3917112824,"LAHAN;BOLIDO-DP034"
"2",35,"BALSAMO","AVENTUR","mixed","C","2",348.2772,21078.338818,19283.9084399776,"BALSAMO;AVENTUR"
"2",350,"Selcuklu-97","Selcuklu-97","pure","S","2",218.22152,23497.4637955,21361.7600002305,"Selcuklu-97;Selcuklu-97"
"2",351,"LGBORIS","EL4X_35","mixed","S","2",482.88,19296.4488465,18256.2366347513,"LGBORIS;EL4X_35"
"2",352,"LLOYD","EL4X_464","mixed","S","2",482.88,15580.455739,14845.3586448431,"LLOYD;EL4X_464"
"2",353,"COLOSSEO_DP087","COLOSSEO_DP087","pure","S","2",482.88,19379.330432,17378.8504779448,"COLOSSEO_DP087;COLOSSEO_DP087"
"2",354,"QUALIDOU","QUALIDOU","pure","S","2",156.65432,21148.9099875,19686.2469497346,"QUALIDOU;QUALIDOU"
"2",355,"ARDENTE","ARDENTE","pure","S","3",474.4296,18922.0070265,17105.8956809214,"ARDENTE;ARDENTE"
"2",356,"RAMIREZ","LGBORIS","mixed","S","3",482.88,20215.8830415,17691.2850849598,"RAMIREZ;LGBORIS"
"2",357,"AVENTUR","AVENTUR","pure","S","3",470.04344,15779.0039415,15020.7046909787,"AVENTUR;AVENTUR"
"2",358,"ORJAUNE","ORJAUNE","pure","S","3",335.48088,19082.085179,18289.7400258943,"ORJAUNE;ORJAUNE"
"2",359,"NEMESIS","NEMESIS","pure","S","3",482.88,17739.223967,16458.2572428949,"NEMESIS;NEMESIS"
"2",360,"AVENTUR","ORJAUNE","mixed","S","3",439.2196,19101.149226,16708.5433059972,"AVENTUR;ORJAUNE"
"2",361,"RAMIREZ","RAMIREZ","pure","S","3",482.88,14810.541805,12219.4999886057,"RAMIREZ;RAMIREZ"
"2",362,"EL4X_35","EL4X_35","pure","S","3",482.88,20267.8603535,19348.9638877082,"EL4X_35;EL4X_35"
"2",365,"FURIO_CAMILLO","EL4X_428","mixed","S","1",482.88,22444.453038,21386.2722702624,"FURIO_CAMILLO;EL4X_428"
"2",366,"AVENTUR","AVENTUR","pure","S","1",482.88,19233.31522,17910.4630748986,"AVENTUR;AVENTUR"
"2",367,"MURANO","SVEVO","mixed","S","1",260.71496,18755.9018995,18100.6944418414,"MURANO;SVEVO"
"2",369,"LAHAN","EL4X_120","mixed","S","1",482.88,20470.6402615,20498.4735145506,"LAHAN;EL4X_120"
"2",37,"EL4X_120","EL4X_120","pure","C","2",482.88,20822.641219,19298.3022729614,"EL4X_120;EL4X_120"
"2",370,"ORJAUNE","ORJAUNE","pure","S","1",482.88,18819.6766935,17777.4690278192,"ORJAUNE;ORJAUNE"
"2",371,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","S","1",239.06584,17086.088007,15955.2806632494,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"2",372,"QUALIDOU","QUALIDOU","pure","S","1",482.88,18973.685127,17723.0180236832,"QUALIDOU;QUALIDOU"
"2",373,"LGBORIS","NEMESIS","mixed","S","2",185.5064,14875.513445,13395.8422926759,"LGBORIS;NEMESIS"
"2",374,"ANVERGUR","ANVERGUR","pure","S","2",383.80912,20440.7191115,18862.1589018352,"ANVERGUR;ANVERGUR"
"2",375,"KOFA","KOFA","pure","S","2",482.88,15178.4437165,14320.1408708702,"KOFA;KOFA"
"2",376,"PLUSSUR","MIKI-1_DP161","mixed","S","2",482.88,23908.2384405,22159.7041846918,"PLUSSUR;MIKI-1_DP161"
"2",377,"RAMIREZ","CASANOVA","mixed","S","2",466.46208,20628.068255,19030.7026834114,"RAMIREZ;CASANOVA"
"2",378,"RAMIREZ","RAMIREZ","pure","S","2",164.62184,20348.3909915,17971.5975825958,"RAMIREZ;RAMIREZ"
"2",379,"L2574","L2574","pure","S","2",481.14968,21498.3890195,18939.7756089925,"L2574;L2574"
"2",38,"ASTERIX","ASTERIX","pure","C","2",275.4428,17579.017581,16003.4793576024,"ASTERIX;ASTERIX"
"2",381,"CHAM-1_DP136","CHAM-1_DP136","pure","S","3",482.88,15119.926496,14589.1180879995,"CHAM-1_DP136;CHAM-1_DP136"
"2",382,"BALSAMO","ARDENTE","mixed","S","3",290.69376,16015.594749,14656.7789693217,"BALSAMO;ARDENTE"
"2",383,"ANVERGUR","ANVERGUR","pure","S","3",143.17392,14825.331402,12765.1647522869,"ANVERGUR;ANVERGUR"
"2",384,"L2574","CASANOVA","mixed","S","3",482.88,23349.097636,21659.6692236176,"L2574;CASANOVA"
"2",385,"SVEVO","SVEVO","pure","S","3",482.88,21693.5604065,19596.456326714,"SVEVO;SVEVO"
"2",386,"PLUSSUR","CHAM-1_DP136","mixed","S","3",482.88,15808.454902,13751.1934702617,"PLUSSUR;CHAM-1_DP136"
"2",387,"AZEGHAR-2_DP128","KOFA","mixed","S","3",482.88,18836.218815,17589.6567310555,"AZEGHAR-2_DP128;KOFA"
"2",388,"LLOYD","LLOYD","pure","S","3",482.88,18628.0958445,17420.5556863338,"LLOYD;LLOYD"
"2",39,"RAMIREZ","CASANOVA","mixed","C","2",233.87488,17272.19756,15953.1667174811,"RAMIREZ;CASANOVA"
"2",391,"GIUSTO","CASANOVA","mixed","S","1",457.24712,18647.801059,18138.7765262386,"GIUSTO;CASANOVA"
"2",392,"LGBORIS","LGBORIS","pure","S","1",377.4512,13654.559547,11398.3224987087,"LGBORIS;LGBORIS"
"2",393,"MONASTIR","MONASTIR","pure","S","1",143.0532,20490.174498,18570.9788593163,"MONASTIR;MONASTIR"
"2",394,"ANTALIS","ANTALIS","pure","S","1",482.88,20191.5186765,18044.2117110897,"ANTALIS;ANTALIS"
"2",395,"NOBILIS","EL4X_316","mixed","S","1",371.65664,18962.657046,16810.0821323798,"NOBILIS;EL4X_316"
"2",396,"PLUSSUR","MIKI-1_DP161","mixed","S","1",230.7764,20967.288607,18634.3424195954,"PLUSSUR;MIKI-1_DP161"
"2",397,"AVENTUR","EL4X_194","mixed","S","1",475.31488,16506.9427765,14592.1382715387,"AVENTUR;EL4X_194"
"2",399,"L2574","EL4X_316","mixed","S","2",482.88,22512.3740485,20874.6718150541,"L2574;EL4X_316"
"2",4,"L2574","QUALIDOU","mixed","C","1",293.79224,21824.1021095,26359.233767724,"L2574;QUALIDOU"
"2",40,"RAMIREZ","ANTALIS","mixed","C","2",482.88,23228.3444235,21220.8966667001,"RAMIREZ;ANTALIS"
"2",400,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","S","2",482.88,16478.5604285,15158.1495348528,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"2",401,"GIUSTO","ANTALIS","mixed","S","2",338.2172,17441.123824,16470.6138679862,"GIUSTO;ANTALIS"
"2",402,"RAMIREZ","ANTALIS","mixed","S","2",469.03744,19309.913364,16643.634025649,"RAMIREZ;ANTALIS"
"2",403,"MURANO","ANTALIS","mixed","S","2",462.76,19285.634488,18015.749267548,"MURANO;ANTALIS"
"2",404,"BALSAMO","AVENTUR","mixed","S","2",409.76392,16698.56637,16257.4232594498,"BALSAMO;AVENTUR"
"2",405,"SVEVO","SVEVO","pure","S","2",253.83392,18028.5614875,16637.8238721978,"SVEVO;SVEVO"
"2",406,"ORJAUNE","ORJAUNE","pure","S","2",482.88,21449.2328445,20940.0871999639,"ORJAUNE;ORJAUNE"
"2",407,"ACADUR","ARDENTE","mixed","S","3",482.23616,14973.227372,13659.7127868819,"ACADUR;ARDENTE"
"2",408,"MIKI-1_DP161","EL4X_464","mixed","S","3",482.88,16052.5687415,15636.2886220405,"MIKI-1_DP161;EL4X_464"
"2",409,"NOBILIS","NOBILIS","pure","S","3",226.43048,10928.91376,9949.92615410932,"NOBILIS;NOBILIS"
"2",41,"ORJAUNE","ORJAUNE","pure","C","2",271.94192,18236.2997575,16199.453275582,"ORJAUNE;ORJAUNE"
"2",410,"ASTERIX","ASTERIX","pure","S","3",447.22736,14617.507643,13760.3599922317,"ASTERIX;ASTERIX"
"2",411,"FURIO_CAMILLO","ACADUR","mixed","S","3",482.88,17690.409748,15948.4473381213,"FURIO_CAMILLO;ACADUR"
"2",412,"MURANO","MURANO","pure","S","3",482.88,15107.8298025,14341.1743572004,"MURANO;MURANO"
"2",413,"ACADUR","ANVERGUR","mixed","S","3",482.88,18279.2152355,16693.8297318643,"ACADUR;ANVERGUR"
"2",414,"RAMIREZ","CASANOVA","mixed","S","3",482.88,18141.107756,17256.8792785921,"RAMIREZ;CASANOVA"
"2",417,"COLOSSEO_DP087","KOFA","mixed","S","1",482.88,19641.5679395,18693.2478747107,"COLOSSEO_DP087;KOFA"
"2",418,"SVEVO","ARDENTE","mixed","S","1",224.78064,13405.017156,12580.8933603623,"SVEVO;ARDENTE"
"2",419,"ASTERIX","NEMESIS","mixed","S","1",228.72416,13392.621251,11890.7348307898,"ASTERIX;NEMESIS"
"2",42,"PLUSSUR","CHAM-1_DP136","mixed","C","2",237.77816,17186.9222825,15907.979071206,"PLUSSUR;CHAM-1_DP136"
"2",420,"SVEVO","SVEVO","pure","S","1",482.88,20802.6795375,19722.8362997389,"SVEVO;SVEVO"
"2",421,"ASTERIX","EL4X_35","mixed","S","1",337.6136,20262.3035685,19479.2008525367,"ASTERIX;EL4X_35"
"2",422,"LLOYD","LLOYD","pure","S","1",482.88,19333.1236275,18397.0323658674,"LLOYD;LLOYD"
"2",423,"EL4X_428","EL4X_428","pure","S","1",482.88,16212.390427,16482.4662156082,"EL4X_428;EL4X_428"
"2",424,"BALSAMO","BALSAMO","pure","S","1",482.88,17861.9434265,17444.940059906,"BALSAMO;BALSAMO"
"2",425,"FURIO_CAMILLO","FURIO_CAMILLO","pure","S","2",271.09688,22093.4779485,20201.2311798459,"FURIO_CAMILLO;FURIO_CAMILLO"
"2",426,"L2574","CASANOVA","mixed","S","2",345.37992,19927.5286445,18890.0019610939,"L2574;CASANOVA"
"2",427,"EL4X_316","EL4X_316","pure","S","2",482.88,20318.3843525,19587.0924787777,"EL4X_316;EL4X_316"
"2",428,"ORJAUNE","KOFA","mixed","S","2",95.65048,15234.823712,14924.5649222842,"ORJAUNE;KOFA"
"2",429,"L2574","QUALIDOU","mixed","S","2",482.88,23019.964986,22249.9424453211,"L2574;QUALIDOU"
"2",43,"ANVERGUR","ANVERGUR","pure","C","3",482.88,18756.6713005,16693.4021922707,"ANVERGUR;ANVERGUR"
"2",430,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","S","2",482.88,NA,16755.4155313547,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"2",431,"AVENTUR","AVENTUR","pure","S","2",459.86272,13155.645743,12569.3881602736,"AVENTUR;AVENTUR"
"2",432,"NOBILIS","EL4X_428","mixed","S","2",482.88,14946.3410815,14208.1620391982,"NOBILIS;EL4X_428"
"2",433,"LAHAN","EL4X_464","mixed","S","3",289.36584,20773.912489,19380.1523529321,"LAHAN;EL4X_464"
"2",434,"EL4X_120","EL4X_120","pure","S","3",482.88,22301.600919,22509.4845579152,"EL4X_120;EL4X_120"
"2",435,"ACADUR","ACADUR","pure","S","3",482.88,20416.141024,18911.6456962458,"ACADUR;ACADUR"
"2",436,"MONASTIR","CHAM-1_DP136","mixed","S","3",482.88,17544.7792365,15548.206330302,"MONASTIR;CHAM-1_DP136"
"2",437,"PLUSSUR","PLUSSUR","pure","S","3",482.88,19640.2856045,17421.3778778599,"PLUSSUR;PLUSSUR"
"2",438,"EL4X_316","ORJAUNE","mixed","S","3",311.29664,21597.342537,20200.964424373,"EL4X_316;ORJAUNE"
"2",44,"BOLIDO-DP034","EL4X_194","mixed","C","3",202.44744,15610.718845,12971.5695400945,"BOLIDO-DP034;EL4X_194"
"2",440,"MONASTIR","MONASTIR","pure","S","3",482.88,15451.880283,14687.82674844,"MONASTIR;MONASTIR"
"2",443,"Selcuklu-97","EL4X_194","mixed","S","1",251.01712,25653.4963755,22652.3467304002,"Selcuklu-97;EL4X_194"
"2",444,"GIUSTO","ANTALIS","mixed","S","1",305.18016,15481.630455,14395.7240243196,"GIUSTO;ANTALIS"
"2",445,"LLOYD","ANVERGUR","mixed","S","1",320.99448,19411.3460625,18509.7749221125,"LLOYD;ANVERGUR"
"2",446,"LAHAN","LAHAN","pure","S","1",482.88,NA,18265.9348405749,"LAHAN;LAHAN"
"2",447,"AZEGHAR-2_DP128","KOFA","mixed","S","1",369.28248,16404.5269545,14954.1126586404,"AZEGHAR-2_DP128;KOFA"
"2",448,"RAMIREZ","CASANOVA","mixed","S","1",212.6684,17034.452651,16550.2202786367,"RAMIREZ;CASANOVA"
"2",449,"CHAM-1_DP136","CHAM-1_DP136","pure","S","1",470.08368,19419.68124,18370.1229507639,"CHAM-1_DP136;CHAM-1_DP136"
"2",450,"MURANO","ANTALIS","mixed","S","1",450.76848,19311.7513775,17770.5644460921,"MURANO;ANTALIS"
"2",451,"MIKI-1_DP161","MIKI-1_DP161","pure","S","2",245.78592,22175.1199435,20308.4924592502,"MIKI-1_DP161;MIKI-1_DP161"
"2",452,"ACADUR","ARDENTE","mixed","S","2",327.31216,16947.082893,15991.6397996264,"ACADUR;ARDENTE"
"2",453,"NEMESIS","NEMESIS","pure","S","2",172.95152,15376.3507515,14187.8886232566,"NEMESIS;NEMESIS"
"2",454,"CASANOVA","CASANOVA","pure","S","2",281.4788,17346.487501,17157.4306457781,"CASANOVA;CASANOVA"
"2",455,"MURANO","SVEVO","mixed","S","2",482.88,19879.0563815,18786.5684400167,"MURANO;SVEVO"
"2",456,"EL4X_35","EL4X_35","pure","S","2",309.68704,26654.871777,25699.6625900151,"EL4X_35;EL4X_35"
"2",457,"SVEVO","ARDENTE","mixed","S","2",482.88,20503.2115705,18619.7348168148,"SVEVO;ARDENTE"
"2",458,"EL4X_120","CHAM-1_DP136","mixed","S","2",482.88,24561.588123,24119.567606763,"EL4X_120;CHAM-1_DP136"
"2",459,"L2574","L2574","pure","S","3",482.88,26545.18939,24741.1864236265,"L2574;L2574"
"2",46,"MURANO","QUALIDOU","mixed","C","3",254.88016,17816.164067,16601.8484251997,"MURANO;QUALIDOU"
"2",460,"ASTERIX","NEMESIS","mixed","S","3",482.88,20577.287789,19838.8530053502,"ASTERIX;NEMESIS"
"2",462,"EL4X_316","EL4X_316","pure","S","3",482.88,30918.3364405,29533.9454636717,"EL4X_316;EL4X_316"
"2",464,"GIUSTO","BOLIDO-DP034","mixed","S","3",257.41528,18385.007873,17847.6659132264,"GIUSTO;BOLIDO-DP034"
"2",465,"BOLIDO-DP034","EL4X_194","mixed","S","3",209.28824,14726.0359285,13624.7696470221,"BOLIDO-DP034;EL4X_194"
"2",466,"LGBORIS","LGBORIS","pure","S","3",147.4796,13044.8947435,11969.8497536169,"LGBORIS;LGBORIS"
"2",469,"ACADUR","ANVERGUR","mixed","S","1",481.2704,22954.0102225,22890.5904282834,"ACADUR;ANVERGUR"
"2",47,"RAMIREZ","CASANOVA","mixed","C","3",233.51272,19799.6371005,17344.2325605109,"RAMIREZ;CASANOVA"
"2",470,"RAMIREZ","LGBORIS","mixed","S","1",142.81176,25117.779557,23957.42047526,"RAMIREZ;LGBORIS"
"2",471,"RAMIREZ","RAMIREZ","pure","S","1",317.65456,25606.9903595,23533.430921982,"RAMIREZ;RAMIREZ"
"2",472,"BALSAMO","ARDENTE","mixed","S","1",482.88,25902.568577,25346.0343604496,"BALSAMO;ARDENTE"
"2",473,"NOBILIS","NOBILIS","pure","S","1",469.15816,17604.2795805,17019.7610695536,"NOBILIS;NOBILIS"
"2",474,"ANVERGUR","ANVERGUR","pure","S","1",305.2204,24961.847621,23326.7465890555,"ANVERGUR;ANVERGUR"
"2",475,"ORJAUNE","KOFA","mixed","S","1",246.51024,19665.975049,17979.0923151293,"ORJAUNE;KOFA"
"2",476,"LGBORIS","EL4X_35","mixed","S","1",482.88,17615.350406,16242.3479210454,"LGBORIS;EL4X_35"
"2",477,"LAHAN","LAHAN","pure","S","2",482.88,18595.823747,16410.3344394762,"LAHAN;LAHAN"
"2",478,"MIKI-1_DP161","EL4X_464","mixed","S","2",389.44272,20372.5843785,18719.8064880964,"MIKI-1_DP161;EL4X_464"
"2",479,"BALSAMO","ARDENTE","mixed","S","2",321.35664,25398.3117105,24895.1006773148,"BALSAMO;ARDENTE"
"2",48,"PLUSSUR","CHAM-1_DP136","mixed","C","3",482.88,20557.625319,18091.3470377356,"PLUSSUR;CHAM-1_DP136"
"2",480,"LLOYD","LLOYD","pure","S","2",482.88,16633.2100295,15521.3334570441,"LLOYD;LLOYD"
"2",481,"COLOSSEO_DP087","QUALIDOU","mixed","S","2",265.10112,20144.5852155,17981.2756904042,"COLOSSEO_DP087;QUALIDOU"
"2",482,"PLUSSUR","CHAM-1_DP136","mixed","S","2",482.88,19746.8048985,18124.0300644447,"PLUSSUR;CHAM-1_DP136"
"2",483,"ANTALIS","ANTALIS","pure","S","2",474.59056,21085.519894,18455.8245412613,"ANTALIS;ANTALIS"
"2",484,"GIUSTO","CASANOVA","mixed","S","2",145.70904,17984.0217185,17299.9365352685,"GIUSTO;CASANOVA"
"2",485,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","S","3",482.88,17757.347635,16209.5735397223,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"2",486,"FURIO_CAMILLO","PLUSSUR","mixed","S","3",482.88,20282.3079945,18062.8443981637,"FURIO_CAMILLO;PLUSSUR"
"2",487,"LAHAN","BOLIDO-DP034","mixed","S","3",482.88,15208.236633,12806.2396138392,"LAHAN;BOLIDO-DP034"
"2",489,"GIUSTO","GIUSTO","pure","S","3",232.54696,16320.8332235,14909.2538889757,"GIUSTO;GIUSTO"
"2",49,"Selcuklu-97","Selcuklu-97","pure","C","3",482.88,18033.648083,15102.1363668172,"Selcuklu-97;Selcuklu-97"
"2",490,"COLOSSEO_DP087","QUALIDOU","mixed","S","3",453.34384,15487.614685,14432.5910923504,"COLOSSEO_DP087;QUALIDOU"
"2",491,"ANTALIS","ANTALIS","pure","S","3",254.43752,14853.2435605,12894.4242227455,"ANTALIS;ANTALIS"
"2",492,"EL4X_464","EL4X_464","pure","S","3",482.88,16890.0189855,16252.1594065904,"EL4X_464;EL4X_464"
"2",495,"MURANO","QUALIDOU","mixed","S","1",482.88,20188.6120505,19606.0120193397,"MURANO;QUALIDOU"
"2",496,"EL4X_120","CHAM-1_DP136","mixed","S","1",482.88,26437.045805,24819.4133796054,"EL4X_120;CHAM-1_DP136"
"2",497,"NOBILIS","EL4X_428","mixed","S","1",247.11384,21061.3692515,19881.0497015626,"NOBILIS;EL4X_428"
"2",498,"ACADUR","ACADUR","pure","S","1",482.88,18385.4780625,16955.2957726295,"ACADUR;ACADUR"
"2",499,"MURANO","MURANO","pure","S","1",482.88,26983.0213035,24756.0187587576,"MURANO;MURANO"
"2",5,"ORJAUNE","KOFA","mixed","C","1",186.75384,21119.5017715,24207.4087223206,"ORJAUNE;KOFA"
"2",50,"MURANO","SVEVO","mixed","C","3",163.13296,21100.736936,18234.3005648347,"MURANO;SVEVO"
"2",500,"BOLIDO-DP034","BOLIDO-DP034","pure","S","1",452.53904,21538.697083,19958.4617743845,"BOLIDO-DP034;BOLIDO-DP034"
"2",501,"AVENTUR","ORJAUNE","mixed","S","1",482.88,20641.490028,18677.5951751458,"AVENTUR;ORJAUNE"
"2",502,"EL4X_316","EL4X_316","pure","S","1",482.88,20769.6807835,18256.3919375952,"EL4X_316;EL4X_316"
"2",503,"CHAM-1_DP136","CHAM-1_DP136","pure","S","2",482.88,19886.964114,18929.0816378762,"CHAM-1_DP136;CHAM-1_DP136"
"2",504,"MONASTIR","MONASTIR","pure","S","2",192.22648,17673.311948,16662.4402864896,"MONASTIR;MONASTIR"
"2",506,"GIUSTO","BOLIDO-DP034","mixed","S","2",472.2164,22439.9648655,20341.8478559185,"GIUSTO;BOLIDO-DP034"
"2",507,"NOBILIS","LLOYD","mixed","S","2",482.88,21657.7405155,19684.9826018767,"NOBILIS;LLOYD"
"2",508,"GIUSTO","GIUSTO","pure","S","2",482.88,17948.7147615,16774.1706336115,"GIUSTO;GIUSTO"
"2",510,"RAMIREZ","LGBORIS","mixed","S","2",474.06744,20099.2760455,18326.6728692473,"RAMIREZ;LGBORIS"
"2",511,"Selcuklu-97","ANVERGUR","mixed","S","3",432.58,27525.406264,24963.954649896,"Selcuklu-97;ANVERGUR"
"2",512,"MURANO","ANTALIS","mixed","S","3",482.88,34428.13008,32432.2400227249,"MURANO;ANTALIS"
"2",513,"LAHAN","LAHAN","pure","S","3",482.88,21553.7858915,20241.4546163956,"LAHAN;LAHAN"
"2",514,"GIUSTO","CASANOVA","mixed","S","3",482.88,20786.3511385,20676.0230339762,"GIUSTO;CASANOVA"
"2",515,"MONASTIR","EL4X_35","mixed","S","3",482.88,21320.10171,20492.197452568,"MONASTIR;EL4X_35"
"2",516,"AVENTUR","EL4X_194","mixed","S","3",212.4672,15797.51231,14546.5176043931,"AVENTUR;EL4X_194"
"2",517,"FURIO_CAMILLO","FURIO_CAMILLO","pure","S","3",482.88,19798.482999,19430.4193157463,"FURIO_CAMILLO;FURIO_CAMILLO"
"2",518,"EL4X_120","CHAM-1_DP136","mixed","S","3",482.88,25904.278357,24792.9497750183,"EL4X_120;CHAM-1_DP136"
"2",521,"NOBILIS","LLOYD","mixed","S","1",163.29392,22666.5962045,21066.1401234706,"NOBILIS;LLOYD"
"2",522,"MIKI-1_DP161","MIKI-1_DP161","pure","S","1",230.05208,21403.538974,19175.0448006435,"MIKI-1_DP161;MIKI-1_DP161"
"2",523,"EL4X_464","EL4X_464","pure","S","1",482.88,28139.131795,27374.3845095537,"EL4X_464;EL4X_464"
"2",524,"NEMESIS","NEMESIS","pure","S","1",107.40056,17399.5334255,16966.7936643491,"NEMESIS;NEMESIS"
"2",525,"L2574","CASANOVA","mixed","S","1",482.88,21292.8734635,20541.5526963344,"L2574;CASANOVA"
"2",526,"MIKI-1_DP161","EL4X_464","mixed","S","1",482.88,25389.0788985,23921.10701619,"MIKI-1_DP161;EL4X_464"
"2",527,"Selcuklu-97","Selcuklu-97","pure","S","1",482.88,30577.278075,28265.3386536334,"Selcuklu-97;Selcuklu-97"
"2",528,"LAHAN","BOLIDO-DP034","mixed","S","1",482.88,20264.825494,19016.5609891623,"LAHAN;BOLIDO-DP034"
"2",529,"SVEVO","EL4X_428","mixed","S","2",482.88,28041.24689,27809.7696373836,"SVEVO;EL4X_428"
"2",53,"L2574","CASANOVA","mixed","C","1",191.5424,18893.9666345,16264.355247561,"L2574;CASANOVA"
"2",530,"LAHAN","EL4X_120","mixed","S","2",482.88,21520.6161595,19951.5444030115,"LAHAN;EL4X_120"
"2",531,"AZEGHAR-2_DP128","NEMESIS","mixed","S","2",482.88,25453.9650495,23716.1894814985,"AZEGHAR-2_DP128;NEMESIS"
"2",532,"EL4X_120","EL4X_120","pure","S","2",454.22912,26544.505478,25538.9077028296,"EL4X_120;EL4X_120"
"2",533,"EL4X_428","EL4X_428","pure","S","2",482.88,20097.7372435,19711.382258234,"EL4X_428;EL4X_428"
"2",534,"ASTERIX","ASTERIX","pure","S","2",337.97576,25870.2109905,23617.0532814645,"ASTERIX;ASTERIX"
"2",535,"AVENTUR","ORJAUNE","mixed","S","2",387.43072,18481.8241655,16929.462514879,"AVENTUR;ORJAUNE"
"2",536,"ARDENTE","ARDENTE","pure","S","2",482.88,19947.8750265,17279.0693143358,"ARDENTE;ARDENTE"
"2",537,"LLOYD","EL4X_464","mixed","S","3",482.88,18413.7749215,17593.7530719478,"LLOYD;EL4X_464"
"2",538,"NOBILIS","EL4X_316","mixed","S","3",324.77704,19640.2001155,17638.7890695637,"NOBILIS;EL4X_316"
"2",539,"QUALIDOU","QUALIDOU","pure","S","3",482.88,16096.638321,14724.4508131976,"QUALIDOU;QUALIDOU"
