"date","RT_ID","Focal","Neighbour","stand","Treatment","Repetition","BE_BoitEng_Hauteur_mm","SPUR_Squelette_Corrige_mm","SURF_Surface_Projetee_mm2","pair"
"1",1,"NEMESIS","NEMESIS","pure","C","1",35.21,1198.6840135,1355.07212510881,"NEMESIS;NEMESIS"
"1",10,"EL4X_120","Selcuklu-97","mixed","C","2",77.8644,2466.6568615,2250.31628186255,"EL4X_120;Selcuklu-97"
"1",100,"LLOYD","ANVERGUR","mixed","C","3",221.48096,2406.3871165,2650.5792147892,"LLOYD;ANVERGUR"
"1",101,"CHAM-1_DP136","CHAM-1_DP136","pure","C","3",357.61288,2756.9775055,2727.06312473274,"CHAM-1_DP136;CHAM-1_DP136"
"1",105,"LLOYD","ANVERGUR","mixed","C","1",75.2488,1987.362783,1876.20269365084,"LLOYD;ANVERGUR"
"1",106,"NOBILIS","NOBILIS","pure","C","1",64.26328,2011.5989145,1760.14579200936,"NOBILIS;NOBILIS"
"1",107,"BOLIDO-DP034","EL4X_194","mixed","C","1",86.9184,2432.418517,2419.45204133757,"BOLIDO-DP034;EL4X_194"
"1",108,"PLUSSUR","MIKI-1_DP161","mixed","C","1",127.48032,2470.033677,2278.84998200321,"PLUSSUR;MIKI-1_DP161"
"1",109,"MURANO","ANTALIS","mixed","C","1",90.21808,2273.408977,2468.39801643319,"MURANO;ANTALIS"
"1",11,"ORJAUNE","KOFA","mixed","C","2",51.78888,2157.656871,2029.30023708983,"ORJAUNE;KOFA"
"1",110,"RAMIREZ","RAMIREZ","pure","C","1",75.2488,2499.7411045,2515.78730890603,"RAMIREZ;RAMIREZ"
"1",111,"LAHAN","LAHAN","pure","C","1",203.17176,2327.950959,2295.21524755741,"LAHAN;LAHAN"
"1",112,"MIKI-1_DP161","EL4X_464","mixed","C","1",110.57952,2449.25985,2578.57350802454,"MIKI-1_DP161;EL4X_464"
"1",113,"MURANO","MURANO","pure","C","2",109.4528,2209.805161,2299.8140388268,"MURANO;MURANO"
"1",114,"LAHAN","EL4X_464","mixed","C","2",162.00624,2236.7769405,2175.30500829689,"LAHAN;EL4X_464"
"1",116,"EL4X_316","EL4X_316","pure","C","2",157.25792,2228.7409745,2157.04322095579,"EL4X_316;EL4X_316"
"1",117,"ANTALIS","ANTALIS","pure","C","2",47.72464,2247.2065985,2038.18721394096,"ANTALIS;ANTALIS"
"1",118,"SVEVO","SVEVO","pure","C","2",93.67872,2820.4958325,2955.80594275864,"SVEVO;SVEVO"
"1",119,"RAMIREZ","RAMIREZ","pure","C","2",59.11256,2285.3346925,2267.32102971484,"RAMIREZ;RAMIREZ"
"1",12,"NOBILIS","LLOYD","mixed","C","2",88.64872,1422.7506825,1443.87063702124,"NOBILIS;LLOYD"
"1",120,"CHAM-1_DP136","CHAM-1_DP136","pure","C","2",125.9512,2064.730328,1885.8826285516,"CHAM-1_DP136;CHAM-1_DP136"
"1",121,"ASTERIX","NEMESIS","mixed","C","3",88.7292,1793.388242,1857.61385679158,"ASTERIX;NEMESIS"
"1",122,"Selcuklu-97","ANVERGUR","mixed","C","3",148.40512,2314.7429085,2337.55811115221,"Selcuklu-97;ANVERGUR"
"1",123,"COLOSSEO_DP087","KOFA","mixed","C","3",230.01184,2483.3272165,2548.4557188769,"COLOSSEO_DP087;KOFA"
"1",124,"EL4X_35","EL4X_35","pure","C","3",91.26432,2862.599165,3060.07261791567,"EL4X_35;EL4X_35"
"1",125,"GIUSTO","GIUSTO","pure","C","3",46.83936,2171.4206,2205.46847475153,"GIUSTO;GIUSTO"
"1",126,"LGBORIS","NEMESIS","mixed","C","3",71.54672,2385.485056,2263.62482203189,"LGBORIS;NEMESIS"
"1",127,"NOBILIS","LLOYD","mixed","C","3",55.41048,1708.497665,1824.96371774351,"NOBILIS;LLOYD"
"1",128,"COLOSSEO_DP087","COLOSSEO_DP087","pure","C","3",69.6152,3283.119556,3159.28007454868,"COLOSSEO_DP087;COLOSSEO_DP087"
"1",13,"GIUSTO","CASANOVA","mixed","C","2",89.61448,2059.8147105,2077.14447554045,"GIUSTO;CASANOVA"
"1",131,"ORJAUNE","ORJAUNE","pure","C","1",81.60672,2063.533482,2100.69569503288,"ORJAUNE;ORJAUNE"
"1",132,"SVEVO","EL4X_428","mixed","C","1",141.88624,2274.4775895,2380.98261337691,"SVEVO;EL4X_428"
"1",133,"AVENTUR","EL4X_194","mixed","C","1",145.42736,2894.3583285,2721.12872900649,"AVENTUR;EL4X_194"
"1",135,"EL4X_120","Selcuklu-97","mixed","C","1",161.40264,2688.4153275,2835.59606036415,"EL4X_120;Selcuklu-97"
"1",136,"LGBORIS","EL4X_35","mixed","C","1",80.48,2574.1165345,2559.96274605792,"LGBORIS;EL4X_35"
"1",137,"ACADUR","ARDENTE","mixed","C","1",34.68688,1787.831457,1748.7721425648,"ACADUR;ARDENTE"
"1",138,"NOBILIS","EL4X_316","mixed","C","1",142.93248,2974.418777,2973.84482484155,"NOBILIS;EL4X_316"
"1",139,"NOBILIS","EL4X_316","mixed","C","2",131.86648,2184.3721835,2221.2728229757,"NOBILIS;EL4X_316"
"1",14,"BOLIDO-DP034","BOLIDO-DP034","pure","C","2",42.37272,2130.38588,2066.48704626976,"BOLIDO-DP034;BOLIDO-DP034"
"1",140,"MIKI-1_DP161","MIKI-1_DP161","pure","C","2",63.41824,3789.72737,3422.96420534208,"MIKI-1_DP161;MIKI-1_DP161"
"1",141,"COLOSSEO_DP087","KOFA","mixed","C","2",161.12096,2728.637902,2689.43781340555,"COLOSSEO_DP087;KOFA"
"1",142,"FURIO_CAMILLO","EL4X_428","mixed","C","2",97.30032,2097.558104,1961.95726982437,"FURIO_CAMILLO;EL4X_428"
"1",143,"FURIO_CAMILLO","ACADUR","mixed","C","2",85.67096,2876.8330835,2857.29095409984,"FURIO_CAMILLO;ACADUR"
"1",144,"SVEVO","ARDENTE","mixed","C","2",64.82664,2320.085971,2030.41659047306,"SVEVO;ARDENTE"
"1",146,"LLOYD","LLOYD","pure","C","2",75.12808,2521.2843325,2490.89134949535,"LLOYD;LLOYD"
"1",147,"MURANO","MURANO","pure","C","3",237.77816,2503.459876,2592.69145007404,"MURANO;MURANO"
"1",148,"RAMIREZ","ANTALIS","mixed","C","3",65.22904,2504.485744,2495.34031919776,"RAMIREZ;ANTALIS"
"1",149,"EL4X_194","EL4X_194","pure","C","3",92.18984,1914.782622,1979.87739090907,"EL4X_194;EL4X_194"
"1",15,"MURANO","QUALIDOU","mixed","C","2",68.16656,1615.1864215,1576.64177884245,"MURANO;QUALIDOU"
"1",150,"GIUSTO","BOLIDO-DP034","mixed","C","3",47.20152,2543.9389175,2283.82880846689,"GIUSTO;BOLIDO-DP034"
"1",151,"AVENTUR","EL4X_194","mixed","C","3",71.66744,1902.5149505,1824.14518040196,"AVENTUR;EL4X_194"
"1",152,"COLOSSEO_DP087","QUALIDOU","mixed","C","3",42.8556,2302.646215,2335.84247150105,"COLOSSEO_DP087;QUALIDOU"
"1",153,"ASTERIX","ASTERIX","pure","C","3",50.42072,2707.9923085,2714.48907566006,"ASTERIX;ASTERIX"
"1",154,"RAMIREZ","LGBORIS","mixed","C","3",159.5516,2435.068676,2488.12695887533,"RAMIREZ;LGBORIS"
"1",157,"LAHAN","EL4X_464","mixed","C","1",107.27984,1739.7438945,1565.5823892701,"LAHAN;EL4X_464"
"1",158,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","1",78.58872,2415.1069945,2337.78649768724,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"1",159,"LGBORIS","NEMESIS","mixed","C","1",80.48,2317.350323,2272.50266342163,"LGBORIS;NEMESIS"
"1",16,"LAHAN","BOLIDO-DP034","mixed","C","2",89.29256,2343.1252565,2214.62037998331,"LAHAN;BOLIDO-DP034"
"1",160,"ASTERIX","NEMESIS","mixed","C","1",82.41152,2346.4593275,2256.80794073428,"ASTERIX;NEMESIS"
"1",161,"ACADUR","ACADUR","pure","C","1",50.66216,1698.8801525,1564.44776496406,"ACADUR;ACADUR"
"1",162,"ASTERIX","MIKI-1_DP161","mixed","C","1",70.70168,2346.8012835,2374.94407339068,"ASTERIX;MIKI-1_DP161"
"1",163,"LAHAN","BOLIDO-DP034","mixed","C","1",64.26328,2665.290553,2476.46097466593,"LAHAN;BOLIDO-DP034"
"1",164,"MONASTIR","BALSAMO","mixed","C","1",93.67872,2342.740556,2317.58251125223,"MONASTIR;BALSAMO"
"1",165,"L2574","CASANOVA","mixed","C","2",35.93432,1951.4146585,1832.2081386347,"L2574;CASANOVA"
"1",167,"LAHAN","LAHAN","pure","C","2",231.21904,2203.6926975,2251.61351738153,"LAHAN;LAHAN"
"1",168,"EL4X_120","CHAM-1_DP136","mixed","C","2",471.08968,2993.311846,3122.58109900758,"EL4X_120;CHAM-1_DP136"
"1",169,"GIUSTO","BOLIDO-DP034","mixed","C","2",35.53192,2364.711229,2253.55571647543,"GIUSTO;BOLIDO-DP034"
"1",17,"FURIO_CAMILLO","FURIO_CAMILLO","pure","C","3",75.89264,2227.4586395,2204.83447373029,"FURIO_CAMILLO;FURIO_CAMILLO"
"1",170,"BALSAMO","ARDENTE","mixed","C","2",96.13336,2664.521152,2523.94162175279,"BALSAMO;ARDENTE"
"1",171,"ACADUR","ACADUR","pure","C","2",65.39,2625.5809125,2506.26084975681,"ACADUR;ACADUR"
"1",172,"COLOSSEO_DP087","COLOSSEO_DP087","pure","C","2",117.86296,2642.977924,2172.61552846036,"COLOSSEO_DP087;COLOSSEO_DP087"
"1",173,"EL4X_120","CHAM-1_DP136","mixed","C","3",184.37968,3017.077788,3306.20752735727,"EL4X_120;CHAM-1_DP136"
"1",174,"PLUSSUR","PLUSSUR","pure","C","3",67.28128,2257.080578,1971.36496797538,"PLUSSUR;PLUSSUR"
"1",175,"NOBILIS","NOBILIS","pure","C","3",67.08008,2126.4961305,2089.7861270275,"NOBILIS;NOBILIS"
"1",176,"ORJAUNE","ORJAUNE","pure","C","3",134.2004,2347.271473,2461.43862193772,"ORJAUNE;ORJAUNE"
"1",177,"EL4X_316","ORJAUNE","mixed","C","3",178.6656,2525.4732935,2648.66076789493,"EL4X_316;ORJAUNE"
"1",178,"AZEGHAR-2_DP128","KOFA","mixed","C","3",91.50576,2359.239933,2471.95353801056,"AZEGHAR-2_DP128;KOFA"
"1",18,"EL4X_120","EL4X_120","pure","C","3",247.23456,2701.1531885,2872.51976825573,"EL4X_120;EL4X_120"
"1",180,"NEMESIS","NEMESIS","pure","C","3",82.00912,2153.040465,2095.78629807585,"NEMESIS;NEMESIS"
"1",183,"ACADUR","ANVERGUR","mixed","C","1",97.82344,2245.4968185,2215.35487107997,"ACADUR;ANVERGUR"
"1",184,"EL4X_316","EL4X_316","pure","C","1",245.98712,2468.751342,2537.18255950776,"EL4X_316;EL4X_316"
"1",185,"MONASTIR","EL4X_35","mixed","C","1",91.86792,2465.8874605,2301.1459890991,"MONASTIR;EL4X_35"
"1",186,"ARDENTE","ARDENTE","pure","C","1",46.4772,2335.730458,2366.83178366637,"ARDENTE;ARDENTE"
"1",187,"NOBILIS","LLOYD","mixed","C","1",89.09136,2600.147935,2421.78706527173,"NOBILIS;LLOYD"
"1",188,"BOLIDO-DP034","BOLIDO-DP034","pure","C","1",82.12984,2485.421697,2448.48636476302,"BOLIDO-DP034;BOLIDO-DP034"
"1",189,"COLOSSEO_DP087","QUALIDOU","mixed","C","1",236.69168,1953.8938395,1852.58204465177,"COLOSSEO_DP087;QUALIDOU"
"1",19,"KOFA","KOFA","pure","C","3",104.66424,2439.6423375,2838.98348945174,"KOFA;KOFA"
"1",190,"GIUSTO","ANTALIS","mixed","C","1",58.42848,1751.755099,1650.50563845612,"GIUSTO;ANTALIS"
"1",191,"LGBORIS","LGBORIS","pure","C","2",80.6812,2253.7892515,2259.17767942176,"LGBORIS;LGBORIS"
"1",192,"EL4X_316","ORJAUNE","mixed","C","2",127.07792,1914.3124325,1860.21746329093,"EL4X_316;ORJAUNE"
"1",193,"PLUSSUR","PLUSSUR","pure","C","2",113.95968,1855.367767,1627.10789471524,"PLUSSUR;PLUSSUR"
"1",194,"BOLIDO-DP034","EL4X_194","mixed","C","2",79.474,2282.9410005,2308.52561481903,"BOLIDO-DP034;EL4X_194"
"1",195,"ANVERGUR","ANVERGUR","pure","C","2",61.5672,2669.137558,2691.84043975408,"ANVERGUR;ANVERGUR"
"1",196,"AVENTUR","ORJAUNE","mixed","C","2",81.20432,2545.7341865,2521.89710549119,"AVENTUR;ORJAUNE"
"1",197,"ACADUR","ANVERGUR","mixed","C","2",410.20656,2530.730867,2871.1531032301,"ACADUR;ANVERGUR"
"1",198,"LAHAN","EL4X_120","mixed","C","2",152.79128,3198.3572125,3088.88403608293,"LAHAN;EL4X_120"
"1",199,"GIUSTO","CASANOVA","mixed","C","3",115.20712,2193.0065725,2220.80508735195,"GIUSTO;CASANOVA"
"1",2,"NOBILIS","EL4X_428","mixed","C","1",108.60776,1680.542762,1728.32332576425,"NOBILIS;EL4X_428"
"1",20,"MONASTIR","CHAM-1_DP136","mixed","C","3",63.45848,2143.9358865,2138.23513302289,"MONASTIR;CHAM-1_DP136"
"1",200,"SVEVO","EL4X_428","mixed","C","3",286.34784,2674.09592,2944.58211488107,"SVEVO;EL4X_428"
"1",201,"PLUSSUR","MIKI-1_DP161","mixed","C","3",150.45736,2110.1677315,1825.16287080206,"PLUSSUR;MIKI-1_DP161"
"1",202,"LAHAN","EL4X_464","mixed","C","3",243.00936,2649.0903875,2782.54278182253,"LAHAN;EL4X_464"
"1",203,"CASANOVA","CASANOVA","pure","C","3",59.9576,3150.5688615,3294.79916315939,"CASANOVA;CASANOVA"
"1",204,"ANTALIS","ANTALIS","pure","C","3",70.78216,3160.699308,2819.7259368179,"ANTALIS;ANTALIS"
"1",206,"SVEVO","SVEVO","pure","C","3",134.03944,2477.7704315,2605.02432296572,"SVEVO;SVEVO"
"1",209,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","1",145.99072,1667.1637335,1711.70774856765,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"1",21,"ACADUR","ACADUR","pure","C","3",56.29576,2357.7438755,2146.61783240468,"ACADUR;ACADUR"
"1",210,"EL4X_120","CHAM-1_DP136","mixed","C","1",222.48696,2647.2096295,2595.33890678812,"EL4X_120;CHAM-1_DP136"
"1",211,"ASTERIX","ASTERIX","pure","C","1",96.49552,2946.5066185,2962.42915227455,"ASTERIX;ASTERIX"
"1",212,"CASANOVA","CASANOVA","pure","C","1",64.06208,2270.844307,2316.8827349089,"CASANOVA;CASANOVA"
"1",213,"L2574","EL4X_316","mixed","C","1",191.7436,2118.1182085,2225.59024203393,"L2574;EL4X_316"
"1",214,"FURIO_CAMILLO","EL4X_428","mixed","C","1",197.29672,2679.054282,2823.73457728077,"FURIO_CAMILLO;EL4X_428"
"1",215,"EL4X_194","EL4X_194","pure","C","1",139.06944,2490.3373145,2434.48535661947,"EL4X_194;EL4X_194"
"1",216,"GIUSTO","BOLIDO-DP034","mixed","C","1",48.40872,1959.749836,2182.02505370364,"GIUSTO;BOLIDO-DP034"
"1",217,"LLOYD","EL4X_464","mixed","C","2",147.80152,2902.693506,2948.01704836794,"LLOYD;EL4X_464"
"1",218,"AZEGHAR-2_DP128","KOFA","mixed","C","2",102.0084,2110.72341,2162.22485466258,"AZEGHAR-2_DP128;KOFA"
"1",219,"MURANO","SVEVO","mixed","C","2",116.81672,2502.775964,2535.63866653095,"MURANO;SVEVO"
"1",22,"AZEGHAR-2_DP128","NEMESIS","mixed","C","3",59.91736,2699.058708,2542.01156440446,"AZEGHAR-2_DP128;NEMESIS"
"1",220,"LLOYD","ANVERGUR","mixed","C","2",72.11008,2589.7610215,2365.22394245975,"LLOYD;ANVERGUR"
"1",221,"ASTERIX","MIKI-1_DP161","mixed","C","2",56.01408,2577.7925615,2664.56743328679,"ASTERIX;MIKI-1_DP161"
"1",222,"KOFA","KOFA","pure","C","2",159.83328,2704.700982,2445.27799071891,"KOFA;KOFA"
"1",223,"EL4X_194","EL4X_194","pure","C","2",230.61544,3099.232717,2986.40425717599,"EL4X_194;EL4X_194"
"1",224,"ACADUR","ARDENTE","mixed","C","2",67.72392,2658.280455,2732.06022211923,"ACADUR;ARDENTE"
"1",225,"FURIO_CAMILLO","ACADUR","mixed","C","3",80.03736,2627.675393,2611.93986724647,"FURIO_CAMILLO;ACADUR"
"1",226,"GIUSTO","ANTALIS","mixed","C","3",34.6064,1962.82744,2168.14280655831,"GIUSTO;ANTALIS"
"1",227,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","3",87.84392,2391.9394755,2249.03914435865,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"1",228,"L2574","CASANOVA","mixed","C","3",48.36848,2782.9661615,2843.95318045402,"L2574;CASANOVA"
"1",229,"Selcuklu-97","EL4X_194","mixed","C","3",196.5724,2923.2536105,2888.29305591112,"Selcuklu-97;EL4X_194"
"1",23,"LLOYD","LLOYD","pure","C","3",193.31296,1966.161511,1975.77191455534,"LLOYD;LLOYD"
"1",230,"QUALIDOU","QUALIDOU","pure","C","3",117.9032,1585.6072275,1580.97381463892,"QUALIDOU;QUALIDOU"
"1",231,"ASTERIX","MIKI-1_DP161","mixed","C","3",56.89936,2216.558792,2110.13810793721,"ASTERIX;MIKI-1_DP161"
"1",232,"ASTERIX","EL4X_35","mixed","C","3",153.5156,2155.0494565,2273.88942646233,"ASTERIX;EL4X_35"
"1",235,"SVEVO","ARDENTE","mixed","C","1",34.0028,2547.999645,2452.42740281152,"SVEVO;ARDENTE"
"1",238,"RAMIREZ","ANTALIS","mixed","C","1",119.55304,2646.055528,2876.60331950208,"RAMIREZ;ANTALIS"
"1",239,"EL4X_316","ORJAUNE","mixed","C","1",177.82056,2644.17477,2813.08262928691,"EL4X_316;ORJAUNE"
"1",24,"BALSAMO","ARDENTE","mixed","C","3",57.98584,2173.6860585,2209.25969123305,"BALSAMO;ARDENTE"
"1",240,"MURANO","MURANO","pure","C","1",63.53896,2495.4666545,2507.78647181082,"MURANO;MURANO"
"1",241,"LGBORIS","LGBORIS","pure","C","1",74.60496,1889.6916005,1962.43779509408,"LGBORIS;LGBORIS"
"1",242,"PLUSSUR","CHAM-1_DP136","mixed","C","1",85.9124,1965.306621,2040.0618106205,"PLUSSUR;CHAM-1_DP136"
"1",243,"AVENTUR","AVENTUR","pure","C","2",81.8884,1746.967715,1771.872070264,"AVENTUR;AVENTUR"
"1",244,"MURANO","ANTALIS","mixed","C","2",72.39176,2434.213786,2566.24063513286,"MURANO;ANTALIS"
"1",245,"CASANOVA","CASANOVA","pure","C","2",100.55976,2754.712047,2674.4008439391,"CASANOVA;CASANOVA"
"1",246,"L2574","EL4X_316","mixed","C","2",85.63072,2955.440219,2911.1920034595,"L2574;EL4X_316"
"1",247,"SVEVO","EL4X_428","mixed","C","2",79.23256,1862.206887,1955.7013058568,"SVEVO;EL4X_428"
"1",248,"PLUSSUR","MIKI-1_DP161","mixed","C","2",44.38472,2031.5178515,2056.01232622708,"PLUSSUR;MIKI-1_DP161"
"1",249,"MONASTIR","CHAM-1_DP136","mixed","C","2",90.01688,2478.7962995,2568.20475933413,"MONASTIR;CHAM-1_DP136"
"1",250,"BALSAMO","BALSAMO","pure","C","2",206.71288,3208.487659,3303.98030186764,"BALSAMO;BALSAMO"
"1",251,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","3",65.75216,2125.683985,2020.13006093525,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"1",252,"LGBORIS","LGBORIS","pure","C","3",55.77264,2244.8983955,2177.53223378651,"LGBORIS;LGBORIS"
"1",253,"MONASTIR","EL4X_35","mixed","C","3",65.51072,2745.479235,2778.49759951406,"MONASTIR;EL4X_35"
"1",254,"EL4X_428","EL4X_428","pure","C","3",225.46472,3079.5275025,3286.84948464802,"EL4X_428;EL4X_428"
"1",255,"LAHAN","BOLIDO-DP034","mixed","C","3",168.2032,3128.0852545,3199.34638116228,"LAHAN;BOLIDO-DP034"
"1",256,"MONASTIR","MONASTIR","pure","C","3",76.01336,3176.172817,3152.73725709311,"MONASTIR;MONASTIR"
"1",257,"EL4X_120","Selcuklu-97","mixed","C","3",239.87064,2951.251258,3103.87532824238,"EL4X_120;Selcuklu-97"
"1",258,"EL4X_316","EL4X_316","pure","C","3",157.62008,2864.479923,2882.67109296479,"EL4X_316;EL4X_316"
"1",261,"Selcuklu-97","ANVERGUR","mixed","C","1",71.70768,1618.2640255,1638.14170499567,"Selcuklu-97;ANVERGUR"
"1",262,"MONASTIR","MONASTIR","pure","C","1",74.72568,2580.656443,2554.0996069306,"MONASTIR;MONASTIR"
"1",263,"AVENTUR","AVENTUR","pure","C","1",43.21776,2110.1677315,2287.73695885435,"AVENTUR;AVENTUR"
"1",264,"MURANO","SVEVO","mixed","C","1",51.38648,2316.7091555,2304.97557451851,"MURANO;SVEVO"
"1",265,"QUALIDOU","QUALIDOU","pure","C","1",43.78112,2292.045579,2432.5120969568,"QUALIDOU;QUALIDOU"
"1",266,"AZEGHAR-2_DP128","NEMESIS","mixed","C","1",88.60848,2361.4199025,2446.78351475783,"AZEGHAR-2_DP128;NEMESIS"
"1",267,"RAMIREZ","CASANOVA","mixed","C","1",66.43624,2300.8936905,2199.52494356388,"RAMIREZ;CASANOVA"
"1",268,"LLOYD","LLOYD","pure","C","1",222.36624,2518.847896,2622.72884716135,"LLOYD;LLOYD"
"1",269,"Selcuklu-97","ANVERGUR","mixed","C","2",79.6752,3068.969611,3098.97323965447,"Selcuklu-97;ANVERGUR"
"1",27,"FURIO_CAMILLO","PLUSSUR","mixed","C","1",112.14888,2080.0756035,2042.35115724765,"FURIO_CAMILLO;PLUSSUR"
"1",270,"EL4X_428","EL4X_428","pure","C","2",230.374,2180.738901,2465.53678992232,"EL4X_428;EL4X_428"
"1",271,"EL4X_464","EL4X_464","pure","C","2",205.26424,2656.1859745,2792.29762750679,"EL4X_464;EL4X_464"
"1",272,"AZEGHAR-2_DP128","AZEGHAR-2_DP128","pure","C","2",102.04864,2508.6319605,2389.60831603197,"AZEGHAR-2_DP128;AZEGHAR-2_DP128"
"1",273,"ASTERIX","EL4X_35","mixed","C","2",112.59152,2143.4229525,2109.0199274617,"ASTERIX;EL4X_35"
"1",274,"AZEGHAR-2_DP128","NEMESIS","mixed","C","2",92.43128,2447.2508585,2554.87429405742,"AZEGHAR-2_DP128;NEMESIS"
"1",275,"COLOSSEO_DP087","AZEGHAR-2_DP128","mixed","C","2",98.95016,2821.4362115,2750.78974508407,"COLOSSEO_DP087;AZEGHAR-2_DP128"
"1",276,"GIUSTO","GIUSTO","pure","C","2",27.60464,1781.0350815,1884.57808466351,"GIUSTO;GIUSTO"
"1",277,"RAMIREZ","RAMIREZ","pure","C","3",83.81992,2418.911255,2185.49287485156,"RAMIREZ;RAMIREZ"
"1",278,"NOBILIS","EL4X_316","mixed","C","3",99.71472,2385.7842675,2207.80167159341,"NOBILIS;EL4X_316"
"1",279,"AVENTUR","AVENTUR","pure","C","3",51.34624,1838.526434,1855.92927770919,"AVENTUR;AVENTUR"
"1",28,"Selcuklu-97","EL4X_194","mixed","C","1",87.3208,2862.2144645,2815.88538884482,"Selcuklu-97;EL4X_194"
"1",280,"L2574","QUALIDOU","mixed","C","3",62.372,1895.633086,1901.60841180772,"L2574;QUALIDOU"
"1",281,"L2574","L2574","pure","C","3",146.876,3016.1801535,3120.58226005299,"L2574;L2574"
"1",282,"BOLIDO-DP034","BOLIDO-DP034","pure","C","3",69.2128,2749.32624,2697.73646654245,"BOLIDO-DP034;BOLIDO-DP034"
"1",283,"MURANO","ANTALIS","mixed","C","3",188.9268,2659.220834,2591.42892930838,"MURANO;ANTALIS"
"1",284,"EL4X_464","EL4X_464","pure","C","3",107.60176,2336.756326,2261.68627712255,"EL4X_464;EL4X_464"
"1",287,"EL4X_35","EL4X_35","pure","C","1",66.55696,2483.6691725,2450.56011450111,"EL4X_35;EL4X_35"
"1",288,"CHAM-1_DP136","CHAM-1_DP136","pure","C","1",108.28584,2456.95386,2558.10276611662,"CHAM-1_DP136;CHAM-1_DP136"
"1",289,"ANVERGUR","ANVERGUR","pure","C","1",137.45984,2740.606362,2499.5919629339,"ANVERGUR;ANVERGUR"
"1",29,"EL4X_428","EL4X_428","pure","C","1",337.49288,2432.674984,2560.32999160625,"EL4X_428;EL4X_428"
"1",290,"ASTERIX","EL4X_35","mixed","C","1",91.1436,2442.164263,2481.09630778093,"ASTERIX;EL4X_35"
"1",291,"L2574","L2574","pure","C","1",59.03208,2823.2314805,2604.85805756822,"L2574;L2574"
"1",292,"LLOYD","EL4X_464","mixed","C","1",140.39736,2267.937681,2246.43188367474,"LLOYD;EL4X_464"
"1",293,"EL4X_464","EL4X_464","pure","C","1",68.89088,2621.2209735,2637.78226045833,"EL4X_464;EL4X_464"
"1",294,"MURANO","QUALIDOU","mixed","C","1",185.86856,2073.022761,2262.46827261849,"MURANO;QUALIDOU"
"1",296,"COLOSSEO_DP087","QUALIDOU","mixed","C","2",69.65544,2580.656443,2465.15127345119,"COLOSSEO_DP087;QUALIDOU"
"1",297,"L2574","QUALIDOU","mixed","C","2",120.84072,2588.008497,2587.80032403981,"L2574;QUALIDOU"
"1",298,"MONASTIR","MONASTIR","pure","C","2",58.1468,3045.203669,2846.00317799246,"MONASTIR;MONASTIR"
"1",299,"GIUSTO","ANTALIS","mixed","C","2",50.82312,2289.2671865,2219.63757538487,"GIUSTO;ANTALIS"
"1",30,"GIUSTO","CASANOVA","mixed","C","1",66.15456,2463.8357245,2612.93928672377,"GIUSTO;CASANOVA"
"1",301,"NOBILIS","EL4X_428","mixed","C","2",180.6776,1837.7142885,1648.87039086529,"NOBILIS;EL4X_428"
"1",302,"QUALIDOU","QUALIDOU","pure","C","2",35.21,1752.7382225,1598.22704704132,"QUALIDOU;QUALIDOU"
"1",303,"AVENTUR","ORJAUNE","mixed","C","3",60.64168,2500.9379505,2687.57235218742,"AVENTUR;ORJAUNE"
"1",304,"SVEVO","ARDENTE","mixed","C","3",78.95088,2415.0215055,2603.86229227548,"SVEVO;ARDENTE"
"1",305,"LAHAN","EL4X_120","mixed","C","3",62.85488,2128.847078,2503.39779615366,"LAHAN;EL4X_120"
"1",306,"LGBORIS","EL4X_35","mixed","C","3",60.19904,2445.84029,2504.79186756349,"LGBORIS;EL4X_35"
"1",307,"ORJAUNE","KOFA","mixed","C","3",72.55272,1774.7088955,1915.28419752539,"ORJAUNE;KOFA"
"1",309,"ACADUR","ANVERGUR","mixed","C","3",114.36208,2505.169656,2560.06506322561,"ACADUR;ANVERGUR"
"1",31,"EL4X_120","EL4X_120","pure","C","1",138.58656,4112.0636445,4088.89731837076,"EL4X_120;EL4X_120"
"1",310,"ACADUR","ARDENTE","mixed","C","3",69.33352,1999.4594765,1761.66227860197,"ACADUR;ARDENTE"
"1",313,"LLOYD","EL4X_464","mixed","S","1",131.90672,2444.7716775,2260.47126075618,"LLOYD;EL4X_464"
"1",314,"FURIO_CAMILLO","FURIO_CAMILLO","pure","S","1",74.60496,2681.4052295,2594.86934407209,"FURIO_CAMILLO;FURIO_CAMILLO"
"1",315,"ACADUR","ARDENTE","mixed","S","1",83.6992,3031.3117065,2940.08381368709,"ACADUR;ARDENTE"
"1",316,"ARDENTE","ARDENTE","pure","S","1",44.54568,2253.746507,2285.71071351555,"ARDENTE;ARDENTE"
"1",317,"RAMIREZ","ANTALIS","mixed","S","1",57.66392,2471.572479,2314.17863833413,"RAMIREZ;ANTALIS"
"1",318,"LGBORIS","NEMESIS","mixed","S","1",95.61024,2333.2085325,2381.74816504233,"LGBORIS;NEMESIS"
