"RT_ID","Plant_ID","Focal","Neighbour","Assoc","Treatment","Repetition","Sampling_ID","Leaf_nb_main_stem","Tiller_nb","Shoot_DW","Root_DW","Total_DW","Root_Shoot_Ratio","Comments"
503,"C","CHAM-1_DP136","CHAM-1_DP136","Monoc","WS",2,2,4,0,126.2,139,265.2,1.10142630744849,""
503,"D","CHAM-1_DP136","CHAM-1_DP136","Monoc","WS",2,2,4,2,157,139.9,296.9,0.891082802547771,""
503,"E","CHAM-1_DP136","CHAM-1_DP136","Monoc","WS",2,2,5,2,192.2,149.3,341.5,0.776795005202914,""
503,"F","CHAM-1_DP136","CHAM-1_DP136","Monoc","WS",2,2,6,2,294.6,235.7,530.3,0.800067888662593,""
504,"A","MONASTIR","MONASTIR","Monoc","WS",2,2,5,2,224.9,185.5,410.4,0.824811027123166,""
504,"B","MONASTIR","MONASTIR","Monoc","WS",2,2,4,1,107.5,81.7,189.2,0.76,""
504,"C","MONASTIR","MONASTIR","Monoc","WS",2,2,3,2,150.3,102.8,253.1,0.683965402528277,""
504,"D","MONASTIR","MONASTIR","Monoc","WS",2,2,4,2,194.7,140.7,335.4,0.722650231124807,""
504,"E","MONASTIR","MONASTIR","Monoc","WS",2,2,4,2,220.6,161.4,382,0.731640979147779,""
504,"F","MONASTIR","MONASTIR","Monoc","WS",2,2,4,2,230.6,155.6,386.2,0.674761491760624,""
506,"A","GIUSTO","BOLIDO-DP034","Mixt","WS",2,2,4,1,181.1,160.7,341.8,0.887355052457206,""
506,"B","BOLIDO-DP034","GIUSTO","Mixt","WS",2,2,4,1,228.9,170.2,399.1,0.743556138051551,""
506,"C","GIUSTO","BOLIDO-DP034","Mixt","WS",2,2,4,1,173.6,146,319.6,0.841013824884793,""
506,"D","BOLIDO-DP034","GIUSTO","Mixt","WS",2,2,5,0,132.7,105,237.7,0.791258477769405,""
506,"E","GIUSTO","BOLIDO-DP034","Mixt","WS",2,2,5,1,149.3,114.8,264.1,0.768921634293369,""
506,"F","BOLIDO-DP034","GIUSTO","Mixt","WS",2,2,6,0,175.5,101.2,276.7,0.576638176638177,""
507,"A","NOBILIS","LLOYD","Mixt","WS",2,2,3,1,136,134.5,270.5,0.988970588235294,""
507,"B","LLOYD","NOBILIS","Mixt","WS",2,2,3,0,102,82,184,0.803921568627451,""
507,"C","NOBILIS","LLOYD","Mixt","WS",2,2,3,0,125.5,148.1,273.6,1.1800796812749,""
507,"D","LLOYD","NOBILIS","Mixt","WS",2,2,3,1,148.2,172.6,320.8,1.16464237516869,""
507,"E","NOBILIS","LLOYD","Mixt","WS",2,2,3,1,144.6,109.7,254.3,0.758644536652835,""
507,"F","LLOYD","NOBILIS","Mixt","WS",2,2,4,2,227.4,173.3,400.7,0.762093227792436,""
508,"A","GIUSTO","GIUSTO","Monoc","WS",2,2,4,1,158.6,131.8,290.4,0.831021437578815,""
508,"B","GIUSTO","GIUSTO","Monoc","WS",2,2,4,1,181.8,149.8,331.6,0.823982398239824,""
508,"C","GIUSTO","GIUSTO","Monoc","WS",2,2,4,1,206.9,178.4,385.3,0.86225229579507,""
508,"D","GIUSTO","GIUSTO","Monoc","WS",2,2,4,0,163.1,131.2,294.3,0.804414469650521,""
508,"E","GIUSTO","GIUSTO","Monoc","WS",2,2,5,2,191.9,136.1,328,0.709223553934341,""
508,"F","GIUSTO","GIUSTO","Monoc","WS",2,2,4,0,83.9,65.6,149.5,0.781883194278904,""
510,"A","RAMIREZ","LGBORIS","Mixt","WS",2,2,4,2,184.3,164.1,348.4,0.890396093326099,""
510,"B","LGBORIS","RAMIREZ","Mixt","WS",2,2,4,1,177.2,174.4,351.6,0.984198645598194,""
510,"C","RAMIREZ","LGBORIS","Mixt","WS",2,2,3,0,46.5,38.3,84.8,0.823655913978495,""
510,"D","LGBORIS","RAMIREZ","Mixt","WS",2,2,4,1,202.8,150.6,353.4,0.742603550295858,""
510,"E","RAMIREZ","LGBORIS","Mixt","WS",2,2,4,2,190.9,169.4,360.3,0.887375589313777,""
510,"F","LGBORIS","RAMIREZ","Mixt","WS",2,2,4,1,214.4,182.9,397.3,0.853078358208955,""
511,"A","Selcuklu-97","ANVERGUR","Mixt","WS",3,2,3,0,81,48,129,0.592592592592593,""
511,"B","ANVERGUR","Selcuklu-97","Mixt","WS",3,2,3,0,67.2,69.9,137.1,1.04017857142857,""
511,"C","Selcuklu-97","ANVERGUR","Mixt","WS",3,2,4,2,268.7,161.9,430.6,0.602530703386677,""
511,"D","ANVERGUR","Selcuklu-97","Mixt","WS",3,2,4,2,215.2,159.3,374.5,0.740241635687732,""
511,"E","Selcuklu-97","ANVERGUR","Mixt","WS",3,2,5,3,368.3,289.6,657.9,0.78631550366549,""
511,"F","ANVERGUR","Selcuklu-97","Mixt","WS",3,2,4,2,192.3,127.4,319.7,0.66250650026001,""
512,"A","MURANO","ANTALIS","Mixt","WS",3,2,4,0,81.5,86.3,167.8,1.05889570552147,""
512,"B","ANTALIS","MURANO","Mixt","WS",3,2,4,0,163.6,141.4,305,0.864303178484108,""
512,"C","MURANO","ANTALIS","Mixt","WS",3,2,5,2,219.4,241.8,461.2,1.102096627165,""
512,"D","ANTALIS","MURANO","Mixt","WS",3,2,4,0,170.6,162.2,332.8,0.950762016412661,""
512,"E","MURANO","ANTALIS","Mixt","WS",3,2,4,1,174.9,169,343.9,0.966266437964551,""
512,"F","ANTALIS","MURANO","Mixt","WS",3,2,4,1,181.9,137.8,319.7,0.757559098405717,""
513,"A","LAHAN","LAHAN","Monoc","WS",3,2,4,2,242.8,187.8,430.6,0.773476112026359,""
513,"B","LAHAN","LAHAN","Monoc","WS",3,2,4,0,118.4,158.6,277,1.33952702702703,""
513,"C","LAHAN","LAHAN","Monoc","WS",3,2,4,1,205.9,147.7,353.6,0.717338513841671,""
513,"D","LAHAN","LAHAN","Monoc","WS",3,2,4,1,231.9,187.3,419.2,0.807675722294092,""
513,"E","LAHAN","LAHAN","Monoc","WS",3,2,4,2,220.72,191.8,412.52,0.86897426603842,""
513,"F","LAHAN","LAHAN","Monoc","WS",3,2,4,2,221.6,162.4,384,0.732851985559567,""
514,"A","GIUSTO","CASANOVA","Mixt","WS",3,2,4,2,253,196.6,449.6,0.777075098814229,""
514,"B","CASANOVA","GIUSTO","Mixt","WS",3,2,4,0,158.1,138.7,296.8,0.877292852624921,""
514,"C","GIUSTO","CASANOVA","Mixt","WS",3,2,5,2,237.5,172,409.5,0.724210526315789,""
514,"D","CASANOVA","GIUSTO","Mixt","WS",3,2,4,1,184.8,149.3,334.1,0.807900432900433,""
514,"E","GIUSTO","CASANOVA","Mixt","WS",3,2,4,2,232.1,172.8,404.9,0.744506678155967,""
514,"F","CASANOVA","GIUSTO","Mixt","WS",3,2,4,1,195.1,143.8,338.9,0.737057919015889,""
515,"A","MONASTIR","EL4X_35","Mixt","WS",3,2,4,2,232.2,192.1,424.3,0.827304048234281,""
515,"B","EL4X_35","MONASTIR","Mixt","WS",3,2,4,2,249.9,192.7,442.6,0.771108443377351,""
515,"C","MONASTIR","EL4X_35","Mixt","WS",3,2,3,1,147.5,128.4,275.9,0.870508474576271,""
515,"D","EL4X_35","MONASTIR","Mixt","WS",3,2,3,2,276,153.3,429.3,0.555434782608696,""
515,"E","MONASTIR","EL4X_35","Mixt","WS",3,2,5,3,206.5,182.4,388.9,0.883292978208232,""
515,"F","EL4X_35","MONASTIR","Mixt","WS",3,2,4,1,156.6,107.5,264.1,0.686462324393359,""
516,"A","AVENTUR","EL4X_194","Mixt","WS",3,2,4,2,140,126,266,0.9,""
516,"B","EL4X_194","AVENTUR","Mixt","WS",3,2,3,0,68.5,60.6,129.1,0.884671532846715,""
516,"C","AVENTUR","EL4X_194","Mixt","WS",3,2,4,0,72,57.3,129.3,0.795833333333333,""
516,"D","EL4X_194","AVENTUR","Mixt","WS",3,2,4,0,136.6,125.2,261.8,0.916544655929722,""
516,"E","AVENTUR","EL4X_194","Mixt","WS",3,2,4,2,153.5,118.4,271.9,0.771335504885994,""
516,"F","EL4X_194","AVENTUR","Mixt","WS",3,2,4,0,177.7,162.2,339.9,0.912774338773213,""
517,"A","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,2,210.3,137.7,348,0.654778887303852,""
517,"B","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,0,83.7,53.4,137.1,0.637992831541219,""
517,"C","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,1,177,133.3,310.3,0.753107344632768,""
517,"D","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,1,189,240.7,429.7,1.27354497354497,""
517,"E","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,1,190.7,130.5,321.2,0.684320922915574,""
517,"F","FURIO_CAMILLO","FURIO_CAMILLO","Monoc","WS",3,2,4,1,173.9,150.4,324.3,0.864864864864865,""
518,"A","EL4X_120","CHAM-1_DP136","Mixt","WS",3,2,5,0,210.9,225.5,436.4,1.0692271218587,""
518,"B","CHAM-1_DP136","EL4X_120","Mixt","WS",3,2,4,1,155.1,169.2,324.3,1.09090909090909,""
518,"C","EL4X_120","CHAM-1_DP136","Mixt","WS",3,2,5,0,235.2,210.6,445.8,0.895408163265306,""
518,"D","CHAM-1_DP136","EL4X_120","Mixt","WS",3,2,4,1,136.8,128.5,265.3,0.939327485380117,""
518,"E","EL4X_120","CHAM-1_DP136","Mixt","WS",3,2,4,0,216.3,152.6,368.9,0.705501618122977,""
518,"F","CHAM-1_DP136","EL4X_120","Mixt","WS",3,2,3,0,97.8,80,177.8,0.81799591002045,""
521,"A","NOBILIS","LLOYD","Mixt","WS",1,2,4,2,202.1,164.6,366.7,0.814448292924295,""
521,"B","LLOYD","NOBILIS","Mixt","WS",1,2,4,0,118.4,133.4,251.8,1.12668918918919,""
521,"C","NOBILIS","LLOYD","Mixt","WS",1,2,4,1,121,84.2,205.2,0.695867768595041,""
521,"D","LLOYD","NOBILIS","Mixt","WS",1,2,4,2,211,126.4,337.4,0.599052132701422,""
521,"E","NOBILIS","LLOYD","Mixt","WS",1,2,4,0,114.8,86.6,201.4,0.754355400696864,""
521,"F","LLOYD","NOBILIS","Mixt","WS",1,2,4,2,205.51,136.2,341.71,0.662741472434431,""
522,"A","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,5,1,218,166.4,384.4,0.763302752293578,""
522,"B","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,NA,NA,NA,NA,NA,NA,""
522,"C","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,4,0,169.9,125.8,295.7,0.74043555032372,""
522,"D","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,4,0,162.8,157.6,320.4,0.968058968058968,""
522,"E","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,4,0,215.7,165.6,381.3,0.767732962447844,""
522,"F","MIKI-1_DP161","MIKI-1_DP161","Monoc","WS",1,2,4,0,79.7,53.2,132.9,0.667503136762861,""
523,"A","EL4X_464","EL4X_464","Monoc","WS",1,2,4,1,149.3,171.6,320.9,1.14936369725385,""
523,"B","EL4X_464","EL4X_464","Monoc","WS",1,2,5,2,205.2,149,354.2,0.726120857699805,""
523,"C","EL4X_464","EL4X_464","Monoc","WS",1,2,4,2,150.9,120.6,271.5,0.799204771371769,""
523,"D","EL4X_464","EL4X_464","Monoc","WS",1,2,4,2,188.5,126.6,315.1,0.671618037135278,""
523,"E","EL4X_464","EL4X_464","Monoc","WS",1,2,4,2,230.1,132.4,362.5,0.575401999130813,""
523,"F","EL4X_464","EL4X_464","Monoc","WS",1,2,5,2,178.9,103.7,282.6,0.579653437674679,""
524,"A","NEMESIS","NEMESIS","Monoc","WS",1,2,4,1,190.3,142.2,332.5,0.74724119810825,""
524,"B","NEMESIS","NEMESIS","Monoc","WS",1,2,3,1,170.8,144.2,315,0.844262295081967,""
524,"C","NEMESIS","NEMESIS","Monoc","WS",1,2,4,1,133.4,103.1,236.5,0.772863568215892,""
524,"D","NEMESIS","NEMESIS","Monoc","WS",1,2,3,1,193.3,130.9,324.2,0.677185721676151,""
524,"E","NEMESIS","NEMESIS","Monoc","WS",1,2,4,1,188.5,142.8,331.3,0.757559681697613,""
524,"F","NEMESIS","NEMESIS","Monoc","WS",1,2,4,2,231.4,154.7,386.1,0.668539325842697,""
525,"A","L2574","CASANOVA","Mixt","WS",1,2,4,1,227.5,190.6,418.1,0.837802197802198,""
525,"B","CASANOVA","L2574","Mixt","WS",1,2,4,0,117.2,119,236.2,1.01535836177474,""
525,"C","L2574","CASANOVA","Mixt","WS",1,2,4,0,146.1,143.8,289.9,0.98425735797399,""
525,"D","CASANOVA","L2574","Mixt","WS",1,2,4,0,157,155.2,312.2,0.988535031847134,""
525,"E","L2574","CASANOVA","Mixt","WS",1,2,5,2,225.5,151.7,377.2,0.672727272727273,""
525,"F","CASANOVA","L2574","Mixt","WS",1,2,4,1,133,88.7,221.7,0.666917293233083,""
526,"A","MIKI-1_DP161","EL4X_464","Mixt","WS",1,2,4,0,183.3,209.2,392.5,1.14129841789416,""
526,"B","EL4X_464","MIKI-1_DP161","Mixt","WS",1,2,3,1,151.8,99.8,251.6,0.657444005270092,""
526,"C","MIKI-1_DP161","EL4X_464","Mixt","WS",1,2,5,1,215.7,176.8,392.5,0.819656930922578,""
526,"D","EL4X_464","MIKI-1_DP161","Mixt","WS",1,2,3,2,181.9,155.3,337.2,0.853765805387576,""
526,"E","MIKI-1_DP161","EL4X_464","Mixt","WS",1,2,4,0,145.9,116.7,262.6,0.799862919808088,""
526,"F","EL4X_464","MIKI-1_DP161","Mixt","WS",1,2,4,2,209.7,158.8,368.5,0.75727229375298,""
527,"A","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,5,3,224,206.1,430.1,0.920089285714286,""
527,"B","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,6,3,273.8,211.5,485.3,0.772461650840029,""
527,"C","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,4,2,208.3,154.5,362.8,0.741718674987998,""
527,"D","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,4,1,180.7,112.3,293,0.621472053126729,""
527,"E","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,5,2,217.3,181.4,398.7,0.834790612057064,""
527,"F","Selcuklu-97","Selcuklu-97","Monoc","WS",1,2,5,2,255.3,158.7,414,0.621621621621622,""
528,"A","LAHAN","BOLIDO-DP034","Mixt","WS",1,2,4,0,126.4,97.4,223.8,0.770569620253164,""
528,"B","BOLIDO-DP034","LAHAN","Mixt","WS",1,2,5,1,192.6,156.4,349,0.812045690550364,""
528,"C","LAHAN","BOLIDO-DP034","Mixt","WS",1,2,3,2,213.7,178.8,392.5,0.836686944314459,""
528,"D","BOLIDO-DP034","LAHAN","Mixt","WS",1,2,4,0,107.3,85.9,193.2,0.800559179869525,""
528,"E","LAHAN","BOLIDO-DP034","Mixt","WS",1,2,4,0,90.2,70.4,160.6,0.780487804878049,""
528,"F","BOLIDO-DP034","LAHAN","Mixt","WS",1,2,5,2,172.3,115.6,287.9,0.670922809053976,""
529,"A","SVEVO","EL4X_428","Mixt","WS",2,2,4,2,225.2,177,402.2,0.785968028419183,""
529,"B","EL4X_428","SVEVO","Mixt","WS",2,2,4,2,230.8,225.9,456.7,0.978769497400347,""
529,"C","SVEVO","EL4X_428","Mixt","WS",2,2,4,2,234.9,242.2,477.1,1.03107705406556,""
529,"D","EL4X_428","SVEVO","Mixt","WS",2,2,4,1,164.3,159.8,324.1,0.972611077297626,""
529,"E","SVEVO","EL4X_428","Mixt","WS",2,2,4,2,251.7,176.4,428.1,0.700834326579261,""
529,"F","EL4X_428","SVEVO","Mixt","WS",2,2,4,2,250.5,181.3,431.8,0.72375249500998,""
530,"A","LAHAN","EL4X_120","Mixt","WS",2,2,3,0,123.4,96.2,219.6,0.779578606158833,""
530,"B","EL4X_120","LAHAN","Mixt","WS",2,2,4,0,158.2,144.5,302.7,0.913400758533502,""
530,"C","LAHAN","EL4X_120","Mixt","WS",2,2,5,1,139.6,132.2,271.8,0.946991404011461,""
530,"D","EL4X_120","LAHAN","Mixt","WS",2,2,4,0,92.6,77.8,170.4,0.840172786177106,""
530,"E","LAHAN","EL4X_120","Mixt","WS",2,2,5,2,251.8,205.7,457.5,0.81691818903892,""
530,"F","EL4X_120","LAHAN","Mixt","WS",2,2,4,0,139.4,104.3,243.7,0.748206599713056,""
531,"A","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",2,2,4,0,204.3,168.8,373.1,0.826235927557513,""
531,"B","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",2,2,4,0,111.3,161.2,272.5,1.44833782569632,""
531,"C","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",2,2,4,0,240,240.8,480.8,1.00333333333333,""
531,"D","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",2,2,4,0,152.6,128.9,281.5,0.844692005242464,""
531,"E","AZEGHAR-2_DP128","NEMESIS","Mixt","WS",2,2,4,0,113.9,101.9,215.8,0.894644424934153,""
531,"F","NEMESIS","AZEGHAR-2_DP128","Mixt","WS",2,2,5,0,258.9,138.5,397.4,0.534955581305523,""
532,"A","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,246,222.2,468.2,0.903252032520325,""
532,"B","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,206.2,186.3,392.5,0.90349175557711,""
532,"C","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,196,199.5,395.5,1.01785714285714,""
532,"D","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,222.5,223.8,446.3,1.00584269662921,""
532,"E","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,209.3,156,365.3,0.745341614906832,""
532,"F","EL4X_120","EL4X_120","Monoc","WS",2,2,5,0,205,142.4,347.4,0.694634146341463,""
533,"A","EL4X_428","EL4X_428","Monoc","WS",2,2,4,1,210.7,201.8,412.5,0.957759848125297,""
533,"B","EL4X_428","EL4X_428","Monoc","WS",2,2,4,1,184.7,180.6,365.3,0.977801840822956,""
533,"C","EL4X_428","EL4X_428","Monoc","WS",2,2,4,0,167.6,173.5,341.1,1.03520286396181,""
533,"D","EL4X_428","EL4X_428","Monoc","WS",2,2,4,1,186.1,194.5,380.6,1.04513702310586,""
533,"E","EL4X_428","EL4X_428","Monoc","WS",2,2,5,2,225.5,161.8,387.3,0.717516629711752,""
533,"F","EL4X_428","EL4X_428","Monoc","WS",2,2,5,0,180.9,127.5,308.4,0.704809286898839,""
534,"A","ASTERIX","ASTERIX","Monoc","WS",2,2,4,2,202,188.6,390.6,0.933663366336634,""
534,"B","ASTERIX","ASTERIX","Monoc","WS",2,2,4,2,183.6,179.3,362.9,0.976579520697168,""
534,"C","ASTERIX","ASTERIX","Monoc","WS",2,2,4,1,146.9,136.7,283.6,0.930565010211028,""
534,"D","ASTERIX","ASTERIX","Monoc","WS",2,2,3,2,150.9,144.4,295.3,0.956925115970842,""
534,"E","ASTERIX","ASTERIX","Monoc","WS",2,2,4,2,166.9,146.1,313,0.875374475733973,""
534,"F","ASTERIX","ASTERIX","Monoc","WS",2,2,3,2,151.1,122.1,273.2,0.808074123097287,""
535,"A","AVENTUR","ORJAUNE","Mixt","WS",2,2,4,2,236.3,155.1,391.4,0.656369022429115,""
535,"B","ORJAUNE","AVENTUR","Mixt","WS",2,2,3,1,181.1,194.7,375.8,1.0750966316952,""
535,"C","AVENTUR","ORJAUNE","Mixt","WS",2,2,4,1,176.6,180.6,357.2,1.02265005662514,""
535,"D","ORJAUNE","AVENTUR","Mixt","WS",2,2,NA,NA,NA,NA,NA,NA,""
535,"E","AVENTUR","ORJAUNE","Mixt","WS",2,2,4,2,182.9,134.7,317.6,0.736468015308912,""
535,"F","ORJAUNE","AVENTUR","Mixt","WS",2,2,4,2,251.8,155.5,407.3,0.617553613979349,""
536,"A","ARDENTE","ARDENTE","Monoc","WS",2,2,4,0,85.1,65.4,150.5,0.768507638072855,""
536,"B","ARDENTE","ARDENTE","Monoc","WS",2,2,3,0,66.4,66.6,133,1.00301204819277,""
536,"C","ARDENTE","ARDENTE","Monoc","WS",2,2,3,0,105.8,92.5,198.3,0.874291115311909,""
536,"D","ARDENTE","ARDENTE","Monoc","WS",2,2,4,0,140.9,117.6,258.5,0.834634492547906,""
536,"E","ARDENTE","ARDENTE","Monoc","WS",2,2,4,0,137.1,115.1,252.2,0.839533187454413,""
536,"F","ARDENTE","ARDENTE","Monoc","WS",2,2,4,1,213,165.3,378.3,0.776056338028169,""
537,"A","LLOYD","EL4X_464","Mixt","WS",3,2,NA,NA,5.6,11.8,17.4,2.10714285714286,"Plante morte"
537,"B","EL4X_464","LLOYD","Mixt","WS",3,2,4,2,191.5,182.1,373.6,0.950913838120104,""
537,"C","LLOYD","EL4X_464","Mixt","WS",3,2,5,2,195.5,143.6,339.1,0.734526854219949,""
537,"D","EL4X_464","LLOYD","Mixt","WS",3,2,4,1,144.5,105.1,249.6,0.727335640138408,""
537,"E","LLOYD","EL4X_464","Mixt","WS",3,2,4,2,183.2,170,353.2,0.927947598253275,""
537,"F","EL4X_464","LLOYD","Mixt","WS",3,2,4,2,169.6,121.3,290.9,0.715212264150943,""
538,"A","NOBILIS","EL4X_316","Mixt","WS",3,2,3,2,184.9,164.9,349.8,0.891833423472147,""
538,"B","EL4X_316","NOBILIS","Mixt","WS",3,2,4,0,163.9,125,288.9,0.762660158633313,""
538,"C","NOBILIS","EL4X_316","Mixt","WS",3,2,4,1,137.1,135.3,272.4,0.986870897155361,""
538,"D","EL4X_316","NOBILIS","Mixt","WS",3,2,4,1,178.3,169.3,347.6,0.949523275378576,""
538,"E","NOBILIS","EL4X_316","Mixt","WS",3,2,3,1,103.8,73.7,177.5,0.710019267822736,""
538,"F","EL4X_316","NOBILIS","Mixt","WS",3,2,4,1,176.9,134.1,311,0.758055398530243,""
539,"A","QUALIDOU","QUALIDOU","Monoc","WS",3,2,4,0,148.9,119,267.9,0.799194089993284,""
539,"B","QUALIDOU","QUALIDOU","Monoc","WS",3,2,4,0,120.6,113,233.6,0.93698175787728,""
539,"C","QUALIDOU","QUALIDOU","Monoc","WS",3,2,4,0,91.5,104.7,196.2,1.14426229508197,""
539,"D","QUALIDOU","QUALIDOU","Monoc","WS",3,2,4,2,194.1,150.7,344.8,0.77640391550747,""
539,"E","QUALIDOU","QUALIDOU","Monoc","WS",3,2,4,2,227.2,171.1,398.3,0.753080985915493,""
539,"F","QUALIDOU","QUALIDOU","Monoc","WS",3,2,NA,NA,NA,NA,NA,NA,"Plante morte"
540,"A","ORJAUNE","KOFA","Mixt","WS",3,2,5,2,243.7,215.5,459.2,0.884283955683217,""
540,"B","KOFA","ORJAUNE","Mixt","WS",3,2,4,1,160.7,143,303.7,0.88985687616677,""
540,"C","ORJAUNE","KOFA","Mixt","WS",3,2,5,2,267.7,213.8,481.5,0.798655211057154,""
540,"D","KOFA","ORJAUNE","Mixt","WS",3,2,4,2,213.3,138.2,351.5,0.647913736521331,""
540,"E","ORJAUNE","KOFA","Mixt","WS",3,2,5,2,266.8,157.1,423.9,0.588830584707646,""
540,"F","KOFA","ORJAUNE","Mixt","WS",3,2,4,0,113.2,49,162.2,0.432862190812721,""
541,"A","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,2,217,136.6,353.6,0.629493087557604,""
541,"B","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,1,169.5,161.8,331.3,0.954572271386431,""
541,"C","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,2,261.4,210.8,472.2,0.806426931905126,""
541,"D","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,1,163.3,117,280.3,0.716472749540723,""
541,"E","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,2,266.7,160.1,426.8,0.600299962504687,""
541,"F","Selcuklu-97","Selcuklu-97","Monoc","WS",3,2,4,2,283.9,207.4,491.3,0.730538922155689,""
542,"A","MONASTIR","BALSAMO","Mixt","WS",3,2,4,0,73.9,62.9,136.8,0.851150202976996,""
542,"B","BALSAMO","MONASTIR","Mixt","WS",3,2,4,0,107.1,86.3,193.4,0.805788982259571,""
542,"C","MONASTIR","BALSAMO","Mixt","WS",3,2,4,1,142.9,139.7,282.6,0.977606717984605,""
542,"D","BALSAMO","MONASTIR","Mixt","WS",3,2,5,0,84.1,53.6,137.7,0.637336504161712,""
542,"E","MONASTIR","BALSAMO","Mixt","WS",3,2,4,1,166.8,154.5,321.3,0.926258992805755,""
542,"F","BALSAMO","MONASTIR","Mixt","WS",3,2,4,1,191.9,134.3,326.2,0.699843668577384,""
543,"A","Selcuklu-97","EL4X_194","Mixt","WS",3,2,4,3,350.1,205,555.1,0.585546986575264,""
543,"B","EL4X_194","Selcuklu-97","Mixt","WS",3,2,3,0,142.3,98.6,240.9,0.692902319044273,""
543,"C","Selcuklu-97","EL4X_194","Mixt","WS",3,2,4,2,256.9,206.7,463.6,0.804593226936551,""
543,"D","EL4X_194","Selcuklu-97","Mixt","WS",3,2,4,0,197.8,169.1,366.9,0.854903943377149,""
543,"E","Selcuklu-97","EL4X_194","Mixt","WS",3,2,6,3,261.7,168.7,430.4,0.644631257164692,""
543,"F","EL4X_194","Selcuklu-97","Mixt","WS",3,2,3,0,136.4,96.1,232.5,0.704545454545455,""
544,"A","ASTERIX","MIKI-1_DP161","Mixt","WS",3,2,4,1,130.7,94.5,225.2,0.723029839326702,""
544,"B","MIKI-1_DP161","ASTERIX","Mixt","WS",3,2,4,0,137,124.8,261.8,0.910948905109489,""
544,"C","ASTERIX","MIKI-1_DP161","Mixt","WS",3,2,4,1,141.7,110.8,252.5,0.781933662667608,""
544,"D","MIKI-1_DP161","ASTERIX","Mixt","WS",3,2,4,1,187.5,130.5,318,0.696,""
544,"E","ASTERIX","MIKI-1_DP161","Mixt","WS",3,2,3,2,130.9,96.3,227.2,0.735676088617265,""
544,"F","MIKI-1_DP161","ASTERIX","Mixt","WS",3,2,4,1,216.9,145,361.9,0.668510834485938,""
547,"A","MONASTIR","CHAM-1_DP136","Mixt","WS",1,1,2,1,150.9,100.7,251.6,0.667329357190192,""
547,"B","CHAM-1_DP136","MONASTIR","Mixt","WS",1,1,4,2,145.8,144.5,290.3,0.991083676268861,""
547,"C","MONASTIR","CHAM-1_DP136","Mixt","WS",1,1,NA,NA,NA,NA,NA,NA,"Pas de plante"
547,"D","CHAM-1_DP136","MONASTIR","Mixt","WS",1,1,5,2,193.6,188.9,382.5,0.975723140495868,""
547,"E","MONASTIR","CHAM-1_DP136","Mixt","WS",1,1,3,1,107.8,97.1,204.9,0.900742115027829,""
547,"F","CHAM-1_DP136","MONASTIR","Mixt","WS",1,1,4,2,168.2,135.4,303.6,0.80499405469679,""
548,"A","EL4X_120","Selcuklu-97","Mixt","WS",1,1,4,1,223.3,144.5,367.8,0.647111509180475,""
548,"B","Selcuklu-97","EL4X_120","Mixt","WS",1,1,4,1,164.6,153.5,318.1,0.932563791008506,""
548,"C","EL4X_120","Selcuklu-97","Mixt","WS",1,1,4,1,175.3,175.3,350.6,1,""
548,"D","Selcuklu-97","EL4X_120","Mixt","WS",1,1,2,0,38.5,19.4,57.9,0.503896103896104,""
548,"E","EL4X_120","Selcuklu-97","Mixt","WS",1,1,4,1,168.9,137.8,306.7,0.81586737714624,""
548,"F","Selcuklu-97","EL4X_120","Mixt","WS",1,1,4,2,206.6,125.8,332.4,0.608906098741529,""
549,"A","BALSAMO","AVENTUR","Mixt","WS",1,1,4,1,184.3,105.3,289.6,0.571351058057515,""
549,"B","AVENTUR","BALSAMO","Mixt","WS",1,1,4,0,103.1,98.3,201.4,0.953443258971872,""
