ABCDEF;BE_BoitEng_Hauteur_mm;BE_BoitEng_Hauteur_pixels;BE_BoitEng_Largeur_mm;BE_BoitEng_Largeur_pixels;BIOVOL_Volume_mm3;BIOVOL_Volume_pixels;CH_Surface_ConvexHull_mm2;CH_Surface_ConvexHull_pixels;SK_Squelette_Brut_mm;SK_Squelette_Brut_pixels;SPUR_Squelette_Corrige_Parametre_mm;SPUR_Squelette_Corrige_Parametre_pixels;SPUR_Squelette_Corrige_mm;SPUR_Squelette_Corrige_pixels;SURF3_Surface_Revolution_mm2;SURF3_Surface_Revolution_pixels;SURF_Surface_Projetee_mm2;SURF_Surface_Projetee_pixels;Segmentation;analysis_datetime;angle;coeff;coeff_x;coeff_y;datetime;dpi;expected_dpi;filepath;imgguid;overlapped_plants;plantid;plantname;presence;profil;stationid;studyid;studyname;subversion;taskid;version;view
B;482.88;12000.0;530.906517;11733.0;;;250239.21097498402;136960357.0;69782.2342635;1632543.0;2.0175404;47.2;50916.521743499994;1191183.0;;;43285.482427282084;23690912.0;totale;2020-06-29_09-29-18;;0.0427445;0.045249;0.04024;2019-07-15_09-30-33;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;5580097e-1288-434e-b683-bcca47435f87;;317;PLAT012_U4L13R5_317_RHZ_5731_6 pl_RAMIREZ_ACE_ANTALIS_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;530.906517;11733.0;;;250239.21097498402;136960357.0;69782.2342635;1632543.0;2.0175404;47.2;50916.521743499994;1191183.0;;;43285.482427282084;23690912.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_09-30-33;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;5580097e-1288-434e-b683-bcca47435f87;;317;PLAT012_U4L13R5_317_RHZ_5731_6 pl_RAMIREZ_ACE_ANTALIS_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;530.906517;11733.0;;;250239.21097498402;136960357.0;69782.2342635;1632543.0;2.0175404;47.2;50916.521743499994;1191183.0;;;43285.482427282084;23690912.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_09-30-33;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;5580097e-1288-434e-b683-bcca47435f87;;317;PLAT012_U4L13R5_317_RHZ_5731_6 pl_RAMIREZ_ACE_ANTALIS_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;530.906517;11733.0;;;250239.21097498402;136960357.0;69782.2342635;1632543.0;2.0175404;47.2;50916.521743499994;1191183.0;;;43285.482427282084;23690912.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_09-30-33;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;5580097e-1288-434e-b683-bcca47435f87;;317;PLAT012_U4L13R5_317_RHZ_5731_6 pl_RAMIREZ_ACE_ANTALIS_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;530.906517;11733.0;;;250239.21097498402;136960357.0;69782.2342635;1632543.0;2.0175404;47.2;50916.521743499994;1191183.0;;;43285.482427282084;23690912.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_09-30-33;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;5580097e-1288-434e-b683-bcca47435f87;;317;PLAT012_U4L13R5_317_RHZ_5731_6 pl_RAMIREZ_ACE_ANTALIS_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;529.730043;11707.0;;;251033.00217869232;137394813.0;58905.511538;1378084.0;2.0175404;47.2;40459.037074;946532.0;;;38809.29270408217;21241014.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_05-17-55;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;55bc4660-4c53-4fc0-a626-3c9af3d83d97;;17;PLAT012_U4L25R17_017_RHZ_5871_6 pl_FURIOCAMILLO_ACE_FURIOCAMILLO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-19;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;250178.63555752463;136927203.0;69410.8700475;1623855.0;2.0175404;47.2;45475.360616;1063888.0;;;43024.44940738733;23548044.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_08-06-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;56ec5d91-fe31-4655-8e31-96c7feef8c3c;;98;PLAT012_U4L22R20_098_RHZ_5807_6 pl_MIKI1DP161_ACE_EL4X464_BDF_WW_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-20;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;249006.78059209473;136285826.0;55338.312034999995;1294630.0;2.0175404;47.2;41270.327683999996;965512.0;;;36072.7963019065;19743281.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_11-13-54;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57047bf0-8ca6-4192-bf9d-66f455684b70;;453;PLAT012_U4L8R11_453_RHZ_5153_6 pl_NEMESIS_ACE_NEMESIS_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;250849.12178451568;137294172.0;71042.29937899999;1662022.0;2.0175404;47.2;53253.791003499995;1245863.0;;;46369.67083620477;25378943.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_10-51-04;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;579880b9-afbe-4c40-b6ba-4160c0db5ef4;;413;PLAT012_U4L10R23_413_RHZ_5716_6 pl_ACADUR_ACE_ANVERGUR_BDF_WS_Rep3_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-21;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;250984.0854370732;137368040.0;78739.64344999999;1842100.0;2.0175404;47.2;53122.8646;1242800.0;;;49476.48047464924;27079355.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-28-22;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;57e0a3c4-e8e5-4d45-bcde-0b43785db814;;136;PLAT012_U4L20R6_136_RHZ_5655_6 pl_LGBORIS_ACE_EL4X35_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
A;39.99856;994.0;169.68375;3750.0;;;3597.69269428695;1969081.0;779.7451689999999;18242.0;2.0175404;47.2;602.355494;14092.0;;;471.7753247756327;258211.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-11-43;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;58428174-2b26-4766-9e2b-e5a6c9fcf24c;;108;PLAT012_U4L21R4_108_RHZ_5077_6 pl_PLUSSUR_ACE_MIKI1DP161_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;247936.1721182826;135699863.0;52573.469541499995;1229947.0;2.0175404;47.2;34983.295646;818428.0;;;31596.50791572345;17293329.0;totale;2020-06-29_09-29-22;;0.0427445;0.045249;0.04024;2019-07-15_08-11-43;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19354\ROOT_v2017\mask_4\csv;58428174-2b26-4766-9e2b-e5a6c9fcf24c;;108;PLAT012_U4L21R4_108_RHZ_5077_6 pl_PLUSSUR_ACE_MIKI1DP161_BDF_WW_Rep1_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19354;ROOT_v2017;rac
