ABCDEF;BE_BoitEng_Hauteur_mm;BE_BoitEng_Hauteur_pixels;BE_BoitEng_Largeur_mm;BE_BoitEng_Largeur_pixels;BIOVOL_Volume_mm3;BIOVOL_Volume_pixels;CH_Surface_ConvexHull_mm2;CH_Surface_ConvexHull_pixels;SK_Squelette_Brut_mm;SK_Squelette_Brut_pixels;SPUR_Squelette_Corrige_Parametre_mm;SPUR_Squelette_Corrige_Parametre_pixels;SPUR_Squelette_Corrige_mm;SPUR_Squelette_Corrige_pixels;SURF3_Surface_Revolution_mm2;SURF3_Surface_Revolution_pixels;SURF_Surface_Projetee_mm2;SURF_Surface_Projetee_pixels;Segmentation;analysis_datetime;angle;coeff;coeff_x;coeff_y;datetime;dpi;expected_dpi;filepath;imgguid;overlapped_plants;plantid;plantname;presence;profil;stationid;studyid;studyname;subversion;taskid;version;view
F;218.66415999999998;5434.0;506.33630999999997;11190.0;;;90292.63672261976;49418761.0;10551.736292;246856.0;2.0175404;47.2;6954.914850499999;162709.0;;;6105.835449092418;3341832.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_11-23-48;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21746602-1dc7-45c2-b7cd-56052f088c57;;73;PLAT012_U4L23R21_073_RHZ_5839_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep3_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;212238.8670321671;116162095.0;29294.301907499997;685335.0;2.0175404;47.2;19314.786237;451866.0;;;17837.927511372673;9763014.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_14-13-34;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;21d5c9bd-6898-41aa-a17e-7734ce91d8ed;;345;PLAT012_U4L12R7_345_RHZ_5742_6 pl_COLOSSEODP087_ACE_AZEGHAR2DP128_BDF_WS_Rep1_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-54;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;507.874776;11224.0;;;208580.38515062394;114159743.0;34386.496936999996;804466.0;2.0175404;47.2;21950.583085;513530.0;;;23168.608098015346;12680590.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_13-15-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;222d53f2-c5cd-41a8-8542-c8f963651516;;254;PLAT012_U4L16R20_254_RHZ_5528_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep3_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;214820.39677550108;117575012.0;30224.977906;707108.0;2.0175404;47.2;21320.10171;498780.0;;;20492.197452567973;11215743.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_15-58-41;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2254891c-3467-4264-8118-d2d2628a6a7e;;515;PLAT012_U4L6R21_515_RHZ_6182_6 pl_MONASTIR_ACE_EL4X35_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;34.72712;863.0;182.670213;4037.0;;;3648.463934570537;1996869.0;681.603797;15946.0;2.0175404;47.2;526.270284;12312.0;;;389.7096479159237;213295.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;75.49024;1876.0;516.110094;11406.0;;;21208.921903895323;11608019.0;3782.5890385;88493.0;2.0175404;47.2;2618.100625;61250.0;;;2358.1366515046625;1290650.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;45.10904;1121.0;398.824686;8814.0;;;9964.480771213794;5453737.0;1703.453814;39852.0;2.0175404;47.2;1203.6851199999999;28160.0;;;1043.5218307574244;571138.0;totale;2020-06-29_09-21-55;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;101.24383999999999;2516.0;452.12800799999997;9992.0;;;30205.641225752257;16532083.0;4120.142355;96390.0;2.0175404;47.2;2754.626558;64444.0;;;2580.0059483722607;1412083.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;78.46799999999999;1950.0;381.992058;8442.0;;;13769.99973110234;7536565.0;2605.106297;60946.0;2.0175404;47.2;1725.4672314999998;40367.0;;;1552.0765231344897;849479.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;16.2972;405.0;282.12751499999996;6235.0;;;2699.3205555494264;1477386.0;640.398099;14982.0;2.0175404;47.2;501.13651799999997;11724.0;;;347.94962675852975;190439.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_11-18-32;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2310c184-5d36-427d-af68-fb4622eeedfa;;65;PLAT012_U4L23R13_065_RHZ_6170_6 pl_ARDENTE_ACE_ARDENTE_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;496.20053399999995;10966.0;;;212209.70663937432;116146135.0;28011.3684845;655321.0;2.0175404;47.2;19293.926921;451378.0;;;17604.60965427703;9635315.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_16-19-03;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;2362de2b-8b1a-4b06-b5ec-955b6ef33486;;549;PLAT012_U4L4R3_549_RHZ_5060_6 pl_BALSAMO_ACE_AVENTUR_BDF_WS_Rep1_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
A;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
B;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
C;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-56;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
D;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-57;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
E;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-57;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
F;482.88;12000.0;526.5626129999999;11637.0;;;215145.78912096765;117753105.0;30160.433710999998;705598.0;2.0175404;47.2;19663.837824;460032.0;;;19919.17015489773;10902115.0;totale;2020-06-29_09-21-57;;0.0427445;0.045249;0.04024;2019-07-07_13-09-05;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19308\ROOT_v2017\mask_4\csv;23d2c7e3-5922-4c48-a02a-d40e711d0121;;244;PLAT012_U4L16R10_244_RHZ_5343_6 pl_MURANO_ACE_ANTALIS_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19308;ROOT_v2017;rac
