ABCDEF;BE_BoitEng_Hauteur_mm;BE_BoitEng_Hauteur_pixels;BE_BoitEng_Largeur_mm;BE_BoitEng_Largeur_pixels;BIOVOL_Volume_mm3;BIOVOL_Volume_pixels;CH_Surface_ConvexHull_mm2;CH_Surface_ConvexHull_pixels;SK_Squelette_Brut_mm;SK_Squelette_Brut_pixels;SPUR_Squelette_Corrige_Parametre_mm;SPUR_Squelette_Corrige_Parametre_pixels;SPUR_Squelette_Corrige_mm;SPUR_Squelette_Corrige_pixels;SURF3_Surface_Revolution_mm2;SURF3_Surface_Revolution_pixels;SURF_Surface_Projetee_mm2;SURF_Surface_Projetee_pixels;Segmentation;analysis_datetime;angle;coeff;coeff_x;coeff_y;datetime;dpi;expected_dpi;filepath;imgguid;overlapped_plants;plantid;plantname;presence;profil;stationid;studyid;studyname;subversion;taskid;version;view
F;452.61951999999997;11248.0;160.950693;3557.0;;;61412.90905627581;33612374.0;7856.2681219999995;183796.0;2.0175404;47.2;4782.2119155;111879.0;;;4510.3490404714685;2468594.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-18-36;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;508e4de7-38e4-489d-9581-032490883ca9;;518;PLAT012_U4L6R24_518_RHZ_5886_6 pl_EL4X120_ACE_CHAM1DP136_BDF_WS_Rep3_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;55.289759999999994;1374.0;128.371413;2837.0;;;3214.639143547977;1759429.0;688.442917;16106.0;2.0175404;47.2;415.69026249999996;9725.0;;;428.83682909747745;234710.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;133.63703999999998;3321.0;447.01487099999997;9879.0;;;31305.676847830095;17134152.0;2301.4921135;53843.0;2.0175404;47.2;1482.3365155;34679.0;;;1345.6059600048384;736474.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;133.63703999999998;3321.0;447.01487099999997;9879.0;;;31305.676847830095;17134152.0;2301.4921135;53843.0;2.0175404;47.2;1482.3365155;34679.0;;;1345.6059600048384;736474.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;68.16655999999999;1694.0;156.10905;3450.0;;;7277.781769136334;3983259.0;1177.3117634999999;27543.0;2.0175404;47.2;745.720547;17446.0;;;688.3223018308627;376731.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;50.86336;1264.0;116.83291799999999;2582.0;;;3035.233298365669;1661237.0;662.283283;15494.0;2.0175404;47.2;427.7442115;10007.0;;;415.2560521783792;227277.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;38.54992;958.0;147.466491;3259.0;;;1534.437774260956;839825.0;234.8810275;5495.0;2.0175404;47.2;149.8194725;3505.0;;;158.38880268259223;86689.0;totale;2020-06-29_09-11-50;;0.0427445;0.045249;0.04024;2019-06-28_10-24-40;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;50990c94-fcc3-42a7-a177-8937a87c6723;;528;PLAT012_U4L5R8_528_RHZ_5842_6 pl_LAHAN_ACE_BOLIDODP034_BDF_WS_Rep1_Rec_prel6;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;58.7504;1460.0;230.58890399999999;5096.0;;;6916.857960095749;3785719.0;715.799397;16746.0;2.0175404;47.2;513.7888899999999;12020.0;;;541.8370053540992;296557.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;38.107279999999996;947.0;196.471158;4342.0;;;3086.7664361301204;1689442.0;717.8938774999999;16795.0;2.0175404;47.2;520.7562435;12183.0;;;530.4925893860269;290348.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;45.63216;1134.0;173.891907;3843.0;;;4517.606251008621;2472566.0;583.120469;13642.0;2.0175404;47.2;445.654157;10426.0;;;359.37626187921325;196693.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;43.861599999999996;1090.0;191.177025;4225.0;;;4373.03940142612;2393442.0;505.4537125;11825.0;2.0175404;47.2;396.8826825;9285.0;;;404.98962065565445;221658.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;43.13728;1072.0;191.222274;4226.0;;;5455.456372645506;2985868.0;673.6960644999999;15761.0;2.0175404;47.2;464.9319265;10877.0;;;499.82119127747023;273561.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;41.40696;1029.0;162.21766499999998;3585.0;;;3294.444707257017;1803108.0;532.5537254999999;12459.0;2.0175404;47.2;387.607126;9068.0;;;371.6323968951302;203401.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-41-45;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;516b63a2-8987-4f0b-9f24-9114a1ac845c;;62;PLAT012_U4L23R10_062_RHZ_5936_6 pl_MONASTIR_ACE_BALSAMO_BDF_WW_Rep2_Rec_prel8;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;161.64408;4017.0;163.303641;3609.0;;;18659.419261141837;10212631.0;1255.918899;29382.0;2.0175404;47.2;813.513324;19032.0;;;777.8315526403102;425721.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;161.64408;4017.0;163.303641;3609.0;;;18659.419261141837;10212631.0;1255.918899;29382.0;2.0175404;47.2;813.513324;19032.0;;;777.8315526403102;425721.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;120.47855999999999;2994.0;164.932605;3645.0;;;12049.806965985208;6595073.0;1013.7285619999999;23716.0;2.0175404;47.2;616.5039234999999;14423.0;;;644.0774351723287;352515.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;120.47855999999999;2994.0;164.932605;3645.0;;;12049.806965985208;6595073.0;1013.7285619999999;23716.0;2.0175404;47.2;616.5039234999999;14423.0;;;644.0774351723287;352515.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;123.09415999999999;3059.0;176.47109999999998;3900.0;;;15567.250113139016;8520232.0;1469.812377;34386.0;2.0175404;47.2;934.7794705;21869.0;;;891.8238400051076;488111.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;123.09415999999999;3059.0;176.47109999999998;3900.0;;;15567.250113139016;8520232.0;1469.812377;34386.0;2.0175404;47.2;934.7794705;21869.0;;;891.8238400051076;488111.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_05-59-27;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54342ac1-3656-43a5-9e61-51882184359e;;91;PLAT012_U4L22R13_091_RHZ_5544_6 pl_Selcuklu97_ACE_EL4X194_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;118.5068;2945.0;152.715375;3375.0;;;9285.056408787748;5081876.0;1151.365852;26936.0;2.0175404;47.2;629.540996;14728.0;;;686.8313945301787;375915.0;totale;2020-06-29_09-11-51;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;15.57288;387.0;191.40327;4230.0;;;2089.844593980472;1143809.0;550.976605;12890.0;2.0175404;47.2;428.42812349999997;10023.0;;;407.865463904768;223232.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;114.92544;2856.0;455.295438;10062.0;;;26049.87781120119;14257560.0;1851.0933169999998;43306.0;2.0175404;47.2;1229.3318199999999;28760.0;;;1135.4976561452095;621478.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;34.32472;853.0;177.466578;3922.0;;;3102.4830839248307;1698044.0;757.774496;17728.0;2.0175404;47.2;505.58194599999996;11828.0;;;494.14624265501374;270455.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;63.7804;1585.0;136.380486;3014.0;;;4253.739410987197;2328147.0;703.659959;16462.0;2.0175404;47.2;437.87465799999995;10244.0;;;420.4486484388497;230119.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;31.74936;789.0;162.579657;3593.0;;;2060.0209666899514;1127486.0;454.41677949999996;10631.0;2.0175404;47.2;274.590668;6424.0;;;283.104294640177;154948.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_09-40-19;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;54a708e0-f1ad-4923-a653-81d93a5cdc97;;455;PLAT012_U4L8R13_455_RHZ_6003_6 pl_MURANO_ACE_SVEVO_BDF_WS_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;223.332;5550.0;159.27648;3520.0;;;28883.85324071276;15808645.0;1971.6755515;46127.0;2.0175404;47.2;1185.0485179999998;27724.0;;;1331.550139092875;728781.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;223.332;5550.0;159.27648;3520.0;;;28883.85324071276;15808645.0;1971.6755515;46127.0;2.0175404;47.2;1185.0485179999998;27724.0;;;1331.550139092875;728781.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;230.374;5725.0;146.15427;3230.0;;;24437.44512168092;13375047.0;1695.4605924999998;39665.0;2.0175404;47.2;995.690383;23294.0;;;1133.9866508294426;620651.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;230.374;5725.0;146.15427;3230.0;;;24437.44512168092;13375047.0;1695.4605924999998;39665.0;2.0175404;47.2;995.690383;23294.0;;;1133.9866508294426;620651.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;230.374;5725.0;146.15427;3230.0;;;24437.44512168092;13375047.0;1695.4605924999998;39665.0;2.0175404;47.2;995.690383;23294.0;;;1133.9866508294426;620651.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;223.332;5550.0;159.27648;3520.0;;;28883.85324071276;15808645.0;1971.6755515;46127.0;2.0175404;47.2;1185.0485179999998;27724.0;;;1331.550139092875;728781.0;totale;2020-06-29_09-11-52;;0.0427445;0.045249;0.04024;2019-06-28_07-47-53;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;553be4c6-f880-4224-be37-4138c3bbd4ee;;270;PLAT012_U4L15R10_270_RHZ_5239_6 pl_EL4X428_ACE_EL4X428_BDF_WW_Rep2_Rec_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;62.1708;1545.0;131.765088;2912.0;;;2822.7296765266324;1544930.0;363.6274615;8507.0;2.0175404;47.2;245.82361949999998;5751.0;;;215.16386819908072;117763.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
B;69.57495999999999;1729.0;158.145255;3495.0;;;5686.382565946304;3112258.0;646.5105625;15125.0;2.0175404;47.2;435.39547699999997;10186.0;;;421.3457507484525;230610.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
C;157.25791999999998;3908.0;180.769755;3995.0;;;22305.997636479155;12208468.0;1486.8674325;34785.0;2.0175404;47.2;966.9660789999999;22622.0;;;953.3657892807685;521794.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
D;157.25791999999998;3908.0;180.769755;3995.0;;;22305.997636479155;12208468.0;1486.8674325;34785.0;2.0175404;47.2;966.9660789999999;22622.0;;;953.3657892807685;521794.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
E;125.62928;3122.0;177.330831;3919.0;;;12683.477283529231;6941892.0;955.76702;22360.0;2.0175404;47.2;580.555799;13582.0;;;567.1678127274852;310421.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
F;125.62928;3122.0;177.330831;3919.0;;;12683.477283529231;6941892.0;955.76702;22360.0;2.0175404;47.2;580.555799;13582.0;;;567.1678127274852;310421.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_06-14-37;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;5542bd8e-1484-4928-8fb4-13fd8f4adf28;;116;PLAT012_U4L21R12_116_RHZ_5508_6 pl_EL4X316_ACE_EL4X316_BDF_WW_Rep2_Rec_prel7;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
A;19.39568;482.0;167.738043;3707.0;;;1869.9686547906265;1023467.0;462.239023;10814.0;2.0175404;47.2;343.62303549999996;8039.0;;;356.6904362272457;195223.0;totale;2020-06-29_09-11-53;;0.0427445;0.045249;0.04024;2019-06-28_11-02-01;594.2284972335622;600;\\DJS-4PMI-NAS01\Stockage_Mickael\Studies\2019_06_05_PLAT012_U4\19285\ROOT_v2017\mask_4\csv;559d0ec5-00b0-4901-a2ce-a7f83a1616b9;;589;PLAT012_U4L3R17_589_RHZ_5432_6 pl_ANVERGUR_ACE_ANVERGUR_BDF_WW_Rep35_Clim_prel5;present;rac_HT_600dpi;106;88;2019_06_05_PLAT012_U4;mask4;19285;ROOT_v2017;rac
